name_case,text,model_extraction,tagger_extraction,feature
ME-22-03-46930-359,"4462    הנאשם, יליד 2/8/82, הורשע, על יסוד הודייתו בעו...
4463    אשר לביצוע העבירות שבהן הורשע בתיק  זה, הנאשם ...
4464    אשר לעונש המתאים לנאשם, לצד הודייתו הנזקפת לזכ...
4465    לקולה ביקש ליתן משקל לכך שהנאשם הודה בהזדמנות ...
4466           בהמשך אמר: ""זו עבירה שאני באמת מצטער עליה.
4467    יש לזכור כי תפיסת הנשק לא הייתה קשורה לנאשם, ל...
4468    המערער ר' הורשע על יסוד הודייתו בשתי עבירות של...
4469    המערער מ' הורשע על יסוד הודייתו בעבירה של סיוע...
4470    לקולה אני רואה להתחשב בהודייתו של הנאשם בעובדו...
4471    עוד ייזקפו לזכותו האחריות שנטל למעשיו, אשר באה...
4472    מכל מקום, הנאשם לא חזר בו מהודייתו ועמד עליה ג...
4473    עוד יינתן משקל להערכתו של שירות המבחן כי קיים ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-22-03-46930-359,"Series([], Name: text, dtype: object)",[],['רכש'],OBTAIN_WAY
ME-22-03-46930-359,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-22-03-46930-359,"Series([], Name: text, dtype: object)",[],['בצע כסף'],PURPOSE
ME-22-03-46930-359,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-22-03-52964-443,"4537    הנאשם הורשע על פי הודאתו בביצוע עבירות נשק (הח...
4538    באשר לנסיבות שאינן קשורות בביצוע העבירה צוין ח...
4539    ב""כ הנאשם טען שהנאשם הודה בהזדמנות הראשונה ולק...
4540    נטען ששירות המבחן סבר שהנאשם מתאים לטיפול של ע...
4541    נטען כי בהתחשב בהודאה, במעצר מאחורי סורג ובריח...
4542    הנאשם הביע צער על מעשיו ואמר שחשב להגן על עצמו...
4543    נרשמה גם התרשמות שהוא נוטל אחריות מלאה על מעשי...
4544    האחריות הבלעדית לביצוע העבירה נמצאת אצל הנאשם ...
4545    באשר לפסיקת העונש בתוך המתחם, יש מקום להתחשב ל...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-22-03-52964-443,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
ME-22-03-52964-443,"Series([], Name: text, dtype: object)",[],['על גופו'],HELD_WAY
ME-22-03-52964-443,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
ME-22-03-52964-443,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
SH-09-05-9349-998,"4576    הנאשם, מאלק עודה, יליד 1979 הודה והורשע במסגרת...
4577    הנאשם הודה במיוחס לו, אך התקשה לשתף ולהסביר לש...
4578    הוא עמד על הודיה בהזדמנות הראשונה עוד במהלך הח...
4579    לדבריו, חוסר שיתוף פעולה מצד הנאשם אינו מצביע ...
4580                  הנאשם עצמו הביע חרטה והצר על מעשיו.
4581    הנאשם הודה, הביע חרטה  וחסך בזמן שיפוטי יקר, ו...
4582    בענייננו לא מצאתי להחמיר עם הנאשם בשליחתו שוב ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-09-05-9349-998,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
SH-09-05-9349-998,"Series([], Name: text, dtype: object)",[],['בבית'],HELD_WAY
SH-09-05-9349-998,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
SH-10-02-25802-731,"4620    הנאשם הורשע על פי הודאתו בכתב האישום, בעבירות ...
4621    בהתייחס לעבירה נשוא הליך זה, הנאשם לקח אחריות ...
4622    הנאשם חש כעס ובושה על התנהגותו והבין את חומרת ...
4623    עוד יש להתחשב לקולא בהודאתו של הנאשם בהזדמנות ...
4624                    חרטתו והודאתו הינן כנות ואמיתיות.
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-10-02-25802-731,"Series([], Name: text, dtype: object)",['תקין'],['תקול'],STATUS_WEP
SH-10-02-25802-731,"Series([], Name: text, dtype: object)",[],['בבית'],HELD_WAY
SH-10-02-25802-731,"Series([], Name: text, dtype: object)",[],['רובה צייד'],TYPE_WEP
SH-11-01-41775-497,"4662    באשר לביצוע עבירה, הנאשם לקח אחריות למעשיו, או...
4663    ב""כ המאשימה סברה כי העונש ההולם הוא בין 6 ל – ...
4664        הנאשם הודה בעבירה המיוחסת לו וחסך זמן שיפוטי.
4665    קביעת העונש ברף התחתון של המתחם, נותן דגש משמע...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-11-01-41775-497,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
SH-11-01-41775-497,"Series([], Name: text, dtype: object)",[],"['בבית', 'ברכב']",HELD_WAY
SH-11-01-41775-497,"Series([], Name: text, dtype: object)",[],['הגנה עצמית'],PURPOSE
SH-11-01-41775-497,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
SH-11-05-24791-315,"Series([], Name: text, dtype: object)",[],['מאחר'],OBTAIN_WAY
SH-11-05-24791-315,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
SH-11-05-24791-315,"Series([], Name: text, dtype: object)",[],['בבית'],HELD_WAY
SH-11-05-24791-315,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
SH-11-12-35552-181,"4717    הנאשם הורשע על פי הודאתו בעבירות בנשק, עבירה ל...
4718    בהתייחסו לעבירה- התרשם שירות המבחן כי הנאשם מו...
4719    שירות המבחן מציין כי בבחינת גורמי הסיכון לביצו...
4720    מדובר בנאשם צעיר יחסית אשר הודה וחסך מזמנו של ...
4721               הנאשם הביע חרטה והפנים את חומרת מעשיו.
4722    לבסוף התייחסתי לדברי הנאשם אשר הביע צער על מעשיו.
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-11-12-35552-181,"Series([], Name: text, dtype: object)",[],['רכש'],OBTAIN_WAY
SH-11-12-35552-181,"Series([], Name: text, dtype: object)",[],['בבית'],HELD_WAY
SH-11-12-35552-181,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
SH-12-07-47766-859,"Series([], Name: text, dtype: object)",[],"['מוסלק - מוסתר', 'סמוך לבית']",HELD_WAY
SH-12-07-47766-859,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
SH-14-02-28659-762,"4848    ביחס לביצוע העבירה מסרה קצינת המבחן כי הנאשם ל...
4849    ביחס לעונש המתאים, סברה ב""כ המאשימה כי על בית ...
4850    ב""כ הנאשם ביקש להתחשב בהודאתו המיידית של הנאשם...
4851    נטילת האחריות של הנאשם על מעשיו, וחזרתו למוטב ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-14-02-28659-762,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
SH-14-02-28659-762,"Series([], Name: text, dtype: object)",[],['בבית'],HELD_WAY
SH-14-02-28659-762,"Series([], Name: text, dtype: object)",[],['הגנה עצמית'],PURPOSE
SH-14-02-28659-762,"Series([], Name: text, dtype: object)",[],['תת מקלע'],TYPE_WEP
SH-14-11-8987-965,"4884    הנאשם תושב ירושלים, יליד שנת 1985, הורשע על פי...
4885         הודאתו של הנאשם ניתנה שלא במסגרת הסדר טיעון.
4886    הנאשם מסייע להוריו ולאחיו מבחינה כלכלית וחש אח...
4887    בהמשך, לאחר פניתו של אביו, הודה שהנשק אצלו והח...
4888    קצינת המבחן התרשמה, כי הנאשם מתקשה להבין את חו...
4889    לטענתו, הנאשם עשה טעות חד פעמית, הודה במיוחס ל...
4890    באשר לתסקיר – קצינת המבחן מדברת בשבחו של הנאשם...
4891    הנאשם בדברו לבית המשפט הביע צער עמוק על המעשה ...
4892    הנאשם הודה במיוחס לו, נטל אחריות על מעשיו הובי...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-14-11-8987-965,"Series([], Name: text, dtype: object)",[],['גנב'],OBTAIN_WAY
SH-14-11-8987-965,"Series([], Name: text, dtype: object)",['תקין'],['תקול'],STATUS_WEP
SH-14-11-8987-965,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
SH-15-03-49530-992,"4912    הנאשם, אחמד חגלה יליד 1992, הורשע על יסוד הודא...
4913    אף כי הנאשם הכחיש מעורבות בעבירה בה הודה והגם ...
4914    המלצתו של השירות אינה מביאה בחשבון את העובדה כ...
4915    בראש ובראשונה יש לזקוף לזכותו של הנאשם את הודא...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-15-03-49530-992,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
SH-15-03-49530-992,"Series([], Name: text, dtype: object)",[],"['מוסלק - מוסתר', 'סמוך לבית']",HELD_WAY
SH-15-03-49530-992,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
SH-15-12-65958-120,"4956    הנאשם, יליד 1984, הורשע על יסוד הודאתו, בעובדו...
4957    הנאשם הביע חרטה וצער על מעורבותו במעשים, שוהה ...
4958    הנאשם עצמו, בדברים כנים ומרגשים, הביע חרטה עמו...
4959    ניכר כי כיום מבין היטב את הפסול במעשיו, מביע ע...
4960    שירות המבחן התרשם מנאשם שאינו בעל דפוסים עבריי...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-15-12-65958-120,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
SH-15-12-65958-120,"Series([], Name: text, dtype: object)",[],"['בבית', 'מוסלק - מוסתר']",HELD_WAY
SH-15-12-65958-120,"Series([], Name: text, dtype: object)",[],['הגנה עצמית'],PURPOSE
SH-15-12-65958-120,"Series([], Name: text, dtype: object)",[],"['אקדח', 'תת מקלע מאולתר']",TYPE_WEP
SH-16-02-10948-419,"5042    הנאשם הורשע במסגרת הסדר טיעון, על-פי הודאתו בכ...
5043    בגדר השיקולים לקולא לקחתי בחשבון את הודאתו המג...
5044                    לקחתי בחשבון את הבעת החרטה שהביע.
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-16-02-10948-419,"Series([], Name: text, dtype: object)",[],"['בבית', 'מוסלק - מוסתר']",HELD_WAY
SH-16-02-10948-419,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
SH-16-04-30406-325,"5065    תחילה, נקשר בין הצדדים הסדר, במסגרתו הודה הנאש...
5066    לנוכח הודאת הנאשם באשמה, גילו הצעיר והיעדר הרש...
5067    לטענת ההגנה, נטל הנאשם אחריות והוא מבין את חומ...
5068        בדברו האחרון, הביע הנאשם צער על העבירות שעבר.
5069                        טען שוב, כי הוא מודה בעבירות.
5070    הנאשם הודה בעבירות, כפי נוסחן בכתב האישום המקו...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-16-04-30406-325,"Series([], Name: text, dtype: object)",[],['רכש'],OBTAIN_WAY
SH-16-04-30406-325,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
SH-16-04-30406-325,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
SH-16-04-30406-325,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
SH-16-05-42991-439,"5099    הנאשם הורשע בהתאם להודאתו בעובדות כתב האישום ה...
5100    הצדדים הגיעו להסדר דיוני, לפיו הנאשם הודה והור...
5101    בהתייחסו לביצוע העבירות קיבל הנאשם אחריות על ב...
5102    הנאשם צעיר, נעדר עבר פלילי, אשר הודה וחסך זמן ...
5103    הנאשם הודה מיד כאשר המשטרה מצאה את הנשק ומסר כ...
5104                            הנאשם הביע חרטה על מעשיו.
5105    הנאשם הודה במיוחס לו, הביע חרטה ונטל אחריות למ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-16-05-42991-439,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
SH-16-05-42991-439,"Series([], Name: text, dtype: object)",[],"['בבית', 'על גופו']",HELD_WAY
SH-16-05-42991-439,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
SH-16-05-42991-439,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
SH-16-08-44380-642,"5151    הנאשם הורשע בהתאם להודאתו בעובדות כתב האישום ה...
5152    הצדדים הגיעו להסדר דיוני, לפיו הנאשם הודה והור...
5153     בהתייחסו לביצוע העבירה צמצם הנאשם ממידת אחריותו.
5154    לא נסתר מעיני המאשימה כי הנאשם צעיר, ללא עבר פ...
5155    לטענת ב""כ הנאשם, עו""ד יוסי בוקר, הנאשם נעדר עב...
5156      הנאשם הודה במיוחס לו ונטל אחריות מלאה על מעשיו.
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-16-08-44380-642,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
SH-16-08-44380-642,"Series([], Name: text, dtype: object)",[],"['בבית', 'מוסלק - מוסתר']",HELD_WAY
SH-16-08-44380-642,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
SH-16-09-33552-535,"5314    הנאשם הורשע בהתאם להודאתו בעובדות כתב האישום ה...
5315    הצדדים הגיעו להסדר דיוני, לפיו הודה והורשע הנא...
5316    לטענת ב""כ הנאשם, עו""ד שוקרי אבו טביק, כאשר המש...
5317    נוכח העובדה שהנאשם נטל אחריות והודה וכן נוכח ע...
5318                            הנאשם הביע חרטה על מעשיו.
5319    הנאשם הודה במיוחס לו כבר בחקירת המשטרה, לקח אח...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-16-09-33552-535,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
SH-16-09-33552-535,"Series([], Name: text, dtype: object)",[],['מוסלק - מוסתר'],HELD_WAY
SH-16-09-33552-535,"Series([], Name: text, dtype: object)",[],"['רובה סער מאולתר', 'אקדח']",TYPE_WEP
SH-16-11-19417-55,"5467    במענה לכתב האישום, הודה הנאשם בתפיסת הנשק, במק...
5468    הנאשם הודה בעבירה המיוחסת לו בשיחה עם הקרימינו...
5469    טען בפניה, כי שגה באופן ניהול ההליך המשפטי, בכ...
5470    לנוכח נטילת אחריות על מעשיו – המליצה לשלבו בטי...
5471               בדברו האחרון, הביע הנאשם צער על מעשיו.
5472    מנגד, הנאשם כפר באשמה ואף ניהל ההליך באופן שהכ...
5473    בכך, שונה עניינו מהנאשם בתיק 47445-08-17 מדינת...
Name: text, dtype: object","['לא', 'כן']",['לא'],CONFESSION
SH-16-11-19417-55,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
SH-16-11-19417-55,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
SH-16-11-19417-55,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
SH-16-11-49772-358,"5508    הנאשם הורשע על פי הודאתו בביצוע עבירות של החזק...
5509    הנאשם קיבל אחריות על מעשיו בפני שירות המבחן וט...
5510    התרשמות שירות המבחן היא כי הנאשם עובר שינוי, מ...
5511    כאשר נלקחת בחשבון הודאתו והאמור בתסקיר שירות ה...
5512    הוא טמן את הנשק בסמוך למקום הגניבה, הלך לעשות ...
5513        הוא הודה בהזדמנות הראשונה ולקח אחריות למעשיו.
5514              הנאשם עצמו אמר כי טעה והוא מצטער על כך.
5515    הטיפול מצוי אך בראשיתו וצפוי עוד טיפול ארוך וה...
5516    שקלתי אף את הודאתו של הנאשם וחיסכון הזמן השיפו...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-16-11-49772-358,"Series([], Name: text, dtype: object)",[],['גנב'],OBTAIN_WAY
SH-16-11-49772-358,"Series([], Name: text, dtype: object)",[],['מוסלק - מוסתר'],HELD_WAY
SH-16-11-49772-358,"Series([], Name: text, dtype: object)",[],['בצע כסף'],PURPOSE
SH-16-11-7544-55,"5538    הנאשם הורשע על פי הודאתו בעבירה של החזקת נשק ש...
5539    לכך יש להוסיף את הודאתו של הנאשם ולקיחת האחריו...
5540    בקביעת עונשו של הנאשם בגדרי המתחם ולקולא, תילק...
5541    משקלה של אותה נטילת אחריות יהיה מופחת נוכח כך ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-16-11-7544-55,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
SH-16-11-7544-55,"Series([], Name: text, dtype: object)",[],['על גופו'],HELD_WAY
SH-16-11-7544-55,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
SH-17-04-19242-11,"5635    ברם, לנוכח נסיבותיו האישיות של הנאשם – ובעיקר ...
5636    תחילה, כפר הנאשם באשמה והתיק נקבע לשמיעת ראיות...
5637    בהתייחס לעבירה – נטל הנאשם אחריות על מעשיו וצי...
5638    צא ולמד, כי ההחלטה להותיר נשק זה בידיו – היתה ...
5639    ברם, לנוכח נסיבותיו האישיות של הנאשם –ובעיקר -...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-17-04-19242-11,"Series([], Name: text, dtype: object)",[],['מאחר'],OBTAIN_WAY
SH-17-04-19242-11,"Series([], Name: text, dtype: object)",[],"['בבית', 'מוסלק - מוסתר']",HELD_WAY
SH-17-04-19242-11,"Series([], Name: text, dtype: object)",[],['רובה סער'],TYPE_WEP
SH-17-08-47445-166,"5688    האב מסר, כי מצטער על כל מה שקרה וכי הן הנאשם ו...
5689    העד סיפר, כי ידוע לו שמשפחת הנאשם מגנה את מעשי...
5690    הנאשם הודה בעבירה בפני קצינת המבחן ואף מסר, כי...
5691              הנאשם נוטל אחריות על תפקידיו המשפחתיים.
5692    לאור התרשמות שירות המבחן, כי הנאשם זקוק להליך ...
5693    בדברו האחרון, מסר הנאשם, כי עשה טעות, בגינה מש...
5694    הנאשם מסר, כי למד מהטעות וכי יחנך את ילדיו ואת...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-17-08-47445-166,"Series([], Name: text, dtype: object)",[],['בבית'],HELD_WAY
SH-17-08-47445-166,"Series([], Name: text, dtype: object)",[],"['אקדח', 'תת מקלע מאולתר']",TYPE_WEP
SH-17-10-10556-234,"5714    הנאשם שלפני הורשע, על פי הודאתו במסגרת הסדר טי...
5715    הסניגור ציין כי יש לזקוף לטובתו של הנאשם את הו...
5716        מאז, כך נטען, הנאשם השתקם, התחתן והקים משפחה.
5717    הנאשם הביע צער וחרטה על מעשיו, ועל הנזקים שנגר...
5718    הלכה למעשה לא נגרם נזק כתוצאה מהעבירה, אולם הד...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-17-10-10556-234,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
SH-17-10-10556-234,"Series([], Name: text, dtype: object)",[],"['מוסלק - מוסתר', 'סמוך לבית']",HELD_WAY
SH-17-10-10556-234,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
SH-17-11-53539-235,"5743    הנאשם שלפניי הודה והורשע בעובדות כתב אישום מתו...
5744    לגבי העבירה שבה הודה ציין הנאשם, כי החזיק בנשק...
5745    שירות המבחן התרשם כי הנאשם נקט גישה מטשטשת ביח...
5746    לטעמו של הסניגור, הנאשם נטל אחריות, הוא בעל אי...
5747    המיקום במתחם - לפי סעיף 40י""א לחוק העונשין, ני...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-17-11-53539-235,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
SH-17-11-53539-235,"Series([], Name: text, dtype: object)",[],['בבית'],HELD_WAY
SH-17-11-53539-235,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
SH-18-06-11098-353,"5774    בהתאם לעובדות כתב האישום, בהם הודה הנאשם כפי ש...
5775    הודאת הנאשם נמסרה שלא במסגרת הסדר טיעון (יצוין...
5776    עוד ביקשה ההגנה, כי בית המשפט ייקח בחשבון נסיב...
5777    בדברו האחרון – הצר הנאשם על כך, שלא מסר את הנש...
5778    לזכות הנאשם, ייקח בית המשפט בחשבון הודאתו באשמ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-18-06-11098-353,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
SH-18-06-11098-353,"Series([], Name: text, dtype: object)",[],['מוסלק - מוסתר'],HELD_WAY
SH-18-06-11098-353,"Series([], Name: text, dtype: object)",[],['רובה סער'],TYPE_WEP
SH-18-07-52337-770,"Series([], Name: text, dtype: object)",[],['מאחר'],OBTAIN_WAY
SH-18-07-52337-770,"Series([], Name: text, dtype: object)",[],"['בבית', 'מוסלק - מוסתר']",HELD_WAY
SH-18-07-52337-770,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
SH-19-03-23707-142,"5922    בהתאם לעובדות כתב האישום המתוקן כא/1, בהן הודה...
5923    בהתייחס לעבירה, מסר הנאשם, כי נטל האחריות המלא...
5924    במסגרת המתחם – לנוכח הודאת הנאשם באשמה; גילו ה...
5925    בדברו האחרון, מסר הנאשם, כי מצטער על מה שהיה; ...
5926    לחובת הנאשם, יזקוף בית המשפט התרשמות שירות המב...
5927    לזכות הנאשם, ייקח בית המשפט בחשבון את גילו הצע...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-19-03-23707-142,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
SH-19-03-23707-142,"Series([], Name: text, dtype: object)",[],"['בבית', 'מוסלק - מוסתר']",HELD_WAY
SH-19-03-23707-142,"Series([], Name: text, dtype: object)",[],"['אקדח', 'רובה סער']",TYPE_WEP
SH-19-07-60805-168,"5978    בהתאם לעובדות כתב האישום המתוקן כא/1, בהן הודה...
5979    הנאשם הודה בעבירות בפני שירות המבחן, אך שירות ...
5980    מנגד, ייקח בית המשפט בחשבון את הודאת הנאשם באשמה.
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-19-07-60805-168,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
SH-19-07-60805-168,"Series([], Name: text, dtype: object)",[],"['מוסלק - מוסתר', 'ברכב']",HELD_WAY
SH-19-07-60805-168,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
SH-20-02-52091-995,"6017    הנאשם הורשע בעובדות ובעבירות שבכתב האישום המתו...
6018                  בהתייחס לעבירה, הודה הנאשם בביצועה.
6019                        כן, הביע חרטה ובושה על מעשיו.
6020    בדברו האחרון של הנאשם מסר, כי הוא עשה טעות, על...
6021    לזכות הנאשם, בית המשפט ייקח בחשבון את גילו הצע...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-20-02-52091-995,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
SH-20-02-52091-995,"Series([], Name: text, dtype: object)",[],['בבית'],HELD_WAY
SH-20-02-52091-995,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
SH-20-03-14044-704,"6052    הנאשם, יליד 1984, הורשע על פי הודאתו, ללא הסדר...
6053    עוד נטען שהנאשם ביקש להודות בתיק בהזדמנות הראש...
6054    הנאשם בדברו האחרון הודה שטעה ואמר שמבין שעל טע...
6055    באשר לנסיבות שאינן קשורות בביצוע העבירות – אני...
6056    כמו כן, אני נותן משקל לכך שהודאתו הביאה לחסכון...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-20-03-14044-704,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
SH-20-03-14044-704,"Series([], Name: text, dtype: object)",[],"['מוסלק - מוסתר', 'סמוך לבית']",HELD_WAY
SH-20-03-14044-704,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
SH-23-03-19819-247,"6083    הנאשם הורשע ביום 22.5.23, על פי הודאתו בעובדות...
6084    בהתאם להסדר הדיוני [ת/1] אליו הגיעו הצדדים, הנ...
6085    ההגנה הפנתה לכך, כי הנאשם הודה ולקח אחריות על ...
6086    הנאשם עצמו, מסר בדבריו האחרונים, שהוא מצטער על...
6087    לקחתי בחשבון כי הנאשם נטל אחריות על מעשיו, הוד...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
SH-23-03-19819-247,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
SH-23-03-19819-247,"Series([], Name: text, dtype: object)",[],"['בבית', 'מוסלק - מוסתר']",HELD_WAY
SH-23-03-19819-247,"Series([], Name: text, dtype: object)",[],['רובה סער'],TYPE_WEP
m04008192-374,"Series([], Name: text, dtype: object)",['תקין'],[],STATUS_WEP
m04008192-374,"Series([], Name: text, dtype: object)",[],['רימון הלם/גז'],TYPE_WEP
m06005127-464,"6355    הנאשם הורשע על פי הודאתו בעבירה של החזקת נשק, ...
6356    כאמור, הודה הנאשם והורשע בעובדות כתב האישום, ז...
6357    בנסיבות אלו מבקש הסניגור שלא למצות עם הנאשם את...
6358                        הנאשם הביע חרטה וביקש להשתקם.
6359    הבאתי בחשבון במסגרת השיקולים לקולא כי הנאשם הו...
6360    עוד הבאתי בחשבון את חרטתו, את העובדה כי התחתן ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
m06005127-464,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
m06005127-464,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
m07001074-98,"6392    הנאשם הורשע על פי הודאתו בכתב אישום מתוקן שבמס...
6393    הנאשם, כאמור, הודה בעובדות כתב האישום המתוקן, ...
6394    בהתייחס לעבירה בה הואשם והורשע, קיבל הנאשם אחר...
6395    מאידך, הסנגור טוען לזכותו של הנאשם כי מרשו הבי...
6396    הנאשם, בפנייתו לבית המשפט במסגרת הטיעונים לעונ...
6397    בסיום דבריו, שב והכה הנאשם על חטא, ביקש את רחמ...
6398    בנוסף, יש לקחת בחשבון במסגרת השיקולים לקולא את...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
m07001074-98,"Series([], Name: text, dtype: object)",[],['מצא'],OBTAIN_WAY
m07001074-98,"Series([], Name: text, dtype: object)",['תקין'],"['תקול', 'נשק מפורק']",STATUS_WEP
m07001074-98,"Series([], Name: text, dtype: object)",[],"['בבית', 'מוסלק - מוסתר']",HELD_WAY
m07001074-98,"Series([], Name: text, dtype: object)",[],['תת מקלע'],TYPE_WEP
m08000207-175,"6438    בשלב מאוחר יותר, הוגש כתב אישום מתוקן, ובו הוד...
6439    הנאשם הורשע על פי הודאתו בשתי עבירות של נשיאת ...
6440    גם בכך הודה הנאשם, ובאותו יום הורשע על פי הודא...
6441    הבאתי בחשבון גם את דבריו של הנאשם וחרטתו, ואכן...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
m08000207-175,"Series([], Name: text, dtype: object)",[],['מצא'],OBTAIN_WAY
m08000207-175,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
m08000207-175,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
m08000207-175,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
