,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,feature_key,text,extraction,verdict
1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,TYPE_WEP,"באותו מועד, החזיק הנאשם אקדח נוסף ושתי מחסניות האחת ריקה ואחת מלאה ב-6 כדורי אקדח בקוטר 7.65 בתוך קופסה בספרייה בביתו.","['יריחו', 'רובה', 'רימון', 'קרל גוסטב', 'FN', 'CZ', 'אקדח', 'רימון רסס', 'רימון גז', 'תת-מקלע', 'רימוני', 'קרלו', 'זיג זאוור', 'סטאר', 'ברטה', 'M16', 'תת מקלע מאולתר', 'צייד']",SH-15-12-65958-120
1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,HELD_WAY,"באותו מועד, החזיק הנאשם אקדח נוסף ושתי מחסניות האחת ריקה ואחת מלאה ב-6 כדורי אקדח בקוטר 7.65 בתוך קופסה בספרייה בביתו.","['בית', 'אופנוע', 'גופו', 'נשא', 'רכב', 'קטנוע']",SH-15-12-65958-120
1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,AMMO_AMOUNT,"באותו מועד, החזיק הנאשם אקדח נוסף ושתי מחסניות האחת ריקה ואחת מלאה ב-6 כדורי אקדח בקוטר 7.65 בתוך קופסה בספרייה בביתו.","['שמונה כדורים ', 'ללא כדורים ', '9 כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', '11 כדורים ', 'ו-26 כדורים ', 'ב-9 כדורים ', 'ללא קליעים ', 'חמישה קליעים ', '9 קליעים ', 'ב-9 קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'שבתוכה קליעים ', '7 כדורים ', '16 כדורים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'קרלו, מחסניות', '16 קליעים ', 'וה כדורים ', 'ה מחסניות', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', '7 קליעים ', 'ושתי מחסניות', 'חמישה כדורים ', 'כ-20 כדורים ', '11 קליעים ', 'ה קליעים ']",SH-15-12-65958-120
1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,STATUS_WEP,"באותו מועד, החזיק הנאשם אקדח נוסף ושתי מחסניות האחת ריקה ואחת מלאה ב-6 כדורי אקדח בקוטר 7.65 בתוך קופסה בספרייה בביתו.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס', 'תקול']",SH-15-12-65958-120
1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,HELD_WAY,"התנהלות זו, הבאה לידי ביטוי בהסתרת כלי הנשק, החזקת כלי נשק טעונים ומוכנים להפעלה במקומות שונים בביתו ותחמושת תואמת, מעצימה את פגיעתו בערכים המוגנים.","['בית', 'אופנוע', 'גופו', 'נשא', 'רכב', 'קטנוע']",SH-15-12-65958-120
1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,STATUS_WEP,"התנהלות זו, הבאה לידי ביטוי בהסתרת כלי הנשק, החזקת כלי נשק טעונים ומוכנים להפעלה במקומות שונים בביתו ותחמושת תואמת, מעצימה את פגיעתו בערכים המוגנים.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס', 'תקול']",SH-15-12-65958-120
1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,TYPE_WEP,"88-687-10, שני כלי נשק מסוג תת מקלע מאולתר, האחד – בתחתית תא המטען, אליו צמודה מחסנית ריקה והשני – בתוך תיק שחור, ביחד עם שתי מחסניות.","['יריחו', 'רובה', 'צייד', 'רימון', 'קרל גוסטב', 'FN', 'CZ', 'אקדח', 'רימון רסס', 'רימון גז', 'תת-מקלע', 'זיג זאוור', 'קרלו', 'סטאר', 'ברטה', 'M16', 'תת מקלע מאולתר', 'רימוני']",SH-16-04-30406-325
1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,HELD_WAY,"88-687-10, שני כלי נשק מסוג תת מקלע מאולתר, האחד – בתחתית תא המטען, אליו צמודה מחסנית ריקה והשני – בתוך תיק שחור, ביחד עם שתי מחסניות.","['בית', 'אופנוע', 'גופו', 'נשא', 'רכב', 'קטנוע']",SH-16-04-30406-325
1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,AMMO_AMOUNT,"88-687-10, שני כלי נשק מסוג תת מקלע מאולתר, האחד – בתחתית תא המטען, אליו צמודה מחסנית ריקה והשני – בתוך תיק שחור, ביחד עם שתי מחסניות.","['שמונה כדורים ', 'ללא כדורים ', '9 כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', '11 כדורים ', 'ב-9 כדורים ', 'ו-26 כדורים ', 'ללא קליעים ', 'חמישה קליעים ', '9 קליעים ', 'ב-9 קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'שבתוכה קליעים ', '7 כדורים ', '16 כדורים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'קרלו, מחסניות', '16 קליעים ', 'וה כדורים ', 'ה מחסניות', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', '7 קליעים ', 'ושתי מחסניות', 'חמישה כדורים ', 'כ-20 כדורים ', '11 קליעים ', 'ה קליעים ']",SH-16-04-30406-325
1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,STATUS_WEP,"88-687-10, שני כלי נשק מסוג תת מקלע מאולתר, האחד – בתחתית תא המטען, אליו צמודה מחסנית ריקה והשני – בתוך תיק שחור, ביחד עם שתי מחסניות.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס', 'תקול']",SH-16-04-30406-325
1716,1716,1716,1716,1716,1716,1716,1716,1716,1716,HELD_WAY,"המאשימה הדגישה, כי כלי הנשק נמצאו בכלי רכב, מוכנים לשימוש.","['בית', 'אופנוע', 'גופו', 'נשא', 'רכב', 'קטנוע']",SH-16-04-30406-325
1717,1717,1717,1717,1717,1717,1717,1717,1717,1717,STATUS_WEP,"המאשימה הדגישה, כי כלי הנשק נמצאו בכלי רכב, מוכנים לשימוש.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס', 'תקול']",SH-16-04-30406-325
1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,HELD_WAY,"הנאשם רכש שני כלי נשק שונים, בצירוף מחסניות, והחזיקם בכלי רכב, נגישים ומוכנים לשימוש.","['בית', 'אופנוע', 'גופו', 'נשא', 'רכב', 'קטנוע']",SH-16-04-30406-325
1719,1719,1719,1719,1719,1719,1719,1719,1719,1719,AMMO_AMOUNT,"הנאשם רכש שני כלי נשק שונים, בצירוף מחסניות, והחזיקם בכלי רכב, נגישים ומוכנים לשימוש.","['שמונה כדורים ', 'ללא כדורים ', '9 כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', '11 כדורים ', 'ו-26 כדורים ', 'ב-9 כדורים ', 'ללא קליעים ', 'חמישה קליעים ', '9 קליעים ', 'ב-9 קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'בצירוף מחסניות', 'שבתוכה קליעים ', '7 כדורים ', '16 כדורים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'קרלו, מחסניות', '16 קליעים ', 'וה כדורים ', 'ה מחסניות', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', '7 קליעים ', 'ושתי מחסניות', 'חמישה כדורים ', 'כ-20 כדורים ', '11 קליעים ', 'ה קליעים ']",SH-16-04-30406-325
1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,STATUS_WEP,"הנאשם רכש שני כלי נשק שונים, בצירוף מחסניות, והחזיקם בכלי רכב, נגישים ומוכנים לשימוש.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס', 'תקול']",SH-16-04-30406-325
1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,HELD_WAY,"הנאשם הביא את הנשק והתחמושת שרכש לביתו בעזריה, והחביא אותם תחת מרצפה רופפת בחלון המטבח.","['בית', 'אופנוע', 'גופו', 'נשא', 'רכב', 'קטנוע']",SH-16-08-7996-293
1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,STATUS_WEP,"הנאשם הביא את הנשק והתחמושת שרכש לביתו בעזריה, והחביא אותם תחת מרצפה רופפת בחלון המטבח.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס', 'תקול']",SH-16-08-7996-293
1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,OBTAIN_WAY,"הנאשם הביא את הנשק והתחמושת שרכש לביתו בעזריה, והחביא אותם תחת מרצפה רופפת בחלון המטבח.","['רכש', 'ייצר', 'קיבל', 'מצא']",SH-16-08-7996-293
1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,TYPE_WEP,"באופן שביום 25.09.16 בשעה 11:00 או בסמוך לכך, החזיק הנאשם בביתו אקדח מסוג Tactical-hulk, מודל PT12-pro , 7.65 מ""מ, ובתוכו מחסנית ריקה, מוסלק במגף בתוך מזוודה.","['יריחו', 'רובה', 'רימון', 'קרל גוסטב', 'FN', 'CZ', 'אקדח', 'רימון רסס', 'רימון גז', 'תת-מקלע', 'זיג זאוור', 'קרלו', 'רימוני', 'סטאר', 'ברטה', 'M16', 'תת מקלע מאולתר', 'צייד']",SH-16-10-1516-912
1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,HELD_WAY,"באופן שביום 25.09.16 בשעה 11:00 או בסמוך לכך, החזיק הנאשם בביתו אקדח מסוג Tactical-hulk, מודל PT12-pro , 7.65 מ""מ, ובתוכו מחסנית ריקה, מוסלק במגף בתוך מזוודה.","['בית', 'אופנוע', 'גופו', 'נשא', 'רכב', 'קטנוע']",SH-16-10-1516-912
1726,1726,1726,1726,1726,1726,1726,1726,1726,1726,AMMO_AMOUNT,"באופן שביום 25.09.16 בשעה 11:00 או בסמוך לכך, החזיק הנאשם בביתו אקדח מסוג Tactical-hulk, מודל PT12-pro , 7.65 מ""מ, ובתוכו מחסנית ריקה, מוסלק במגף בתוך מזוודה.","['שמונה כדורים ', 'ללא כדורים ', '9 כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', '11 כדורים ', 'ב-9 כדורים ', 'ו-26 כדורים ', 'ללא קליעים ', 'חמישה קליעים ', '9 קליעים ', 'ב-9 קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'בצירוף מחסניות', 'שבתוכה קליעים ', '7 כדורים ', '16 כדורים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'קרלו, מחסניות', '16 קליעים ', 'וה כדורים ', 'ה מחסניות', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', '7 קליעים ', 'ושתי מחסניות', 'חמישה כדורים ', 'כ-20 כדורים ', '11 קליעים ', 'ה קליעים ']",SH-16-10-1516-912
1727,1727,1727,1727,1727,1727,1727,1727,1727,1727,STATUS_WEP,"באופן שביום 25.09.16 בשעה 11:00 או בסמוך לכך, החזיק הנאשם בביתו אקדח מסוג Tactical-hulk, מודל PT12-pro , 7.65 מ""מ, ובתוכו מחסנית ריקה, מוסלק במגף בתוך מזוודה.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס', 'תקול']",SH-16-10-1516-912
1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,HELD_WAY,"באשר לעונשו של הנאשם בתוך המתחם, טען כי הנשק הוסלק, הנאשם החזיק בנפרד את הנשק והתחמושת, כמות של למעלה משלושים כדורים.","['בית', 'אופנוע', 'גופו', 'נשא', 'רכב', 'קטנוע']",SH-16-10-1516-912
1729,1729,1729,1729,1729,1729,1729,1729,1729,1729,AMMO_AMOUNT,"באשר לעונשו של הנאשם בתוך המתחם, טען כי הנשק הוסלק, הנאשם החזיק בנפרד את הנשק והתחמושת, כמות של למעלה משלושים כדורים.","['שמונה כדורים ', 'ללא כדורים ', '9 כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', '11 כדורים ', 'ו-26 כדורים ', 'ב-9 כדורים ', 'ללא קליעים ', 'חמישה קליעים ', '9 קליעים ', 'ב-9 קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'בצירוף מחסניות', 'שבתוכה קליעים ', '7 כדורים ', '16 כדורים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'קרלו, מחסניות', '16 קליעים ', 'וה כדורים ', 'משלושים כדורים ', 'ה מחסניות', 'ובה כדורים ', 'משלושים קליעים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', '7 קליעים ', 'ושתי מחסניות', 'חמישה כדורים ', 'כ-20 כדורים ', '11 קליעים ', 'ה קליעים ']",SH-16-10-1516-912
1730,1730,1730,1730,1730,1730,1730,1730,1730,1730,STATUS_WEP,"באשר לעונשו של הנאשם בתוך המתחם, טען כי הנשק הוסלק, הנאשם החזיק בנפרד את הנשק והתחמושת, כמות של למעלה משלושים כדורים.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס', 'תקול']",SH-16-10-1516-912
1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,TYPE_WEP,הנאשם החזיק בביתו בתוך מגף שהיה מוסלק בתוך מזוודה אקדח ומחסנית ריקה ובנוסף במגף נוסף החזיק מחסנית ריקה נוספת.,"['יריחו', 'רובה', 'צייד', 'רימון', 'קרל גוסטב', 'FN', 'CZ', 'אקדח', 'רימון רסס', 'רימון גז', 'תת-מקלע', 'רימוני', 'קרלו', 'סטאר', 'ברטה', 'M16', 'תת מקלע מאולתר', 'זיג זאוור']",SH-16-10-1516-912
1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,HELD_WAY,הנאשם החזיק בביתו בתוך מגף שהיה מוסלק בתוך מזוודה אקדח ומחסנית ריקה ובנוסף במגף נוסף החזיק מחסנית ריקה נוספת.,"['בית', 'אופנוע', 'גופו', 'נשא', 'רכב', 'קטנוע']",SH-16-10-1516-912
1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,AMMO_AMOUNT,הנאשם החזיק בביתו בתוך מגף שהיה מוסלק בתוך מזוודה אקדח ומחסנית ריקה ובנוסף במגף נוסף החזיק מחסנית ריקה נוספת.,"['שמונה כדורים ', 'ללא כדורים ', '9 כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', '11 כדורים ', 'ב-9 כדורים ', 'ו-26 כדורים ', 'ללא קליעים ', 'חמישה קליעים ', '9 קליעים ', 'ב-9 קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'בצירוף מחסניות', 'שבתוכה קליעים ', '7 כדורים ', '16 כדורים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'קרלו, מחסניות', '16 קליעים ', 'וה כדורים ', 'משלושים כדורים ', 'ה מחסניות', 'ובה כדורים ', 'משלושים קליעים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', '7 קליעים ', 'ושתי מחסניות', 'חמישה כדורים ', 'כ-20 כדורים ', '11 קליעים ', 'ה קליעים ']",SH-16-10-1516-912
1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,STATUS_WEP,הנאשם החזיק בביתו בתוך מגף שהיה מוסלק בתוך מזוודה אקדח ומחסנית ריקה ובנוסף במגף נוסף החזיק מחסנית ריקה נוספת.,"['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס', 'תקול']",SH-16-10-1516-912
1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,HELD_WAY,"עם זאת, גם מהתסקיר עולה שהנאשם צמצם את אחריותו ביחס לביצוע העבירות, שלל מעורבות שולית או עיסוק בנשק או בסמים, וחרף האמור לא היה  בידי הנאשם ליתן הסבר לעניין הכדורים שהיו מוסלקים בנפרד מהאקדח והמחסנית, במטבח, בתוך סיר בישול.","['בית', 'אופנוע', 'גופו', 'נשא', 'רכב', 'קטנוע']",SH-16-10-1516-912
1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,AMMO_AMOUNT,"עם זאת, גם מהתסקיר עולה שהנאשם צמצם את אחריותו ביחס לביצוע העבירות, שלל מעורבות שולית או עיסוק בנשק או בסמים, וחרף האמור לא היה  בידי הנאשם ליתן הסבר לעניין הכדורים שהיו מוסלקים בנפרד מהאקדח והמחסנית, במטבח, בתוך סיר בישול.","['שמונה כדורים ', 'ללא כדורים ', '9 כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', '11 כדורים ', 'ו-26 כדורים ', 'ב-9 כדורים ', 'ללא קליעים ', 'חמישה קליעים ', '9 קליעים ', 'ב-9 קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'בצירוף מחסניות', 'שבתוכה קליעים ', '7 כדורים ', '16 כדורים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'קרלו, מחסניות', '16 קליעים ', 'וה כדורים ', 'משלושים כדורים ', 'ה מחסניות', 'ובה כדורים ', 'משלושים קליעים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', '7 קליעים ', 'ושתי מחסניות', 'חמישה כדורים ', 'כ-20 כדורים ', '11 קליעים ', 'ה קליעים ']",SH-16-10-1516-912
1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,STATUS_WEP,"עם זאת, גם מהתסקיר עולה שהנאשם צמצם את אחריותו ביחס לביצוע העבירות, שלל מעורבות שולית או עיסוק בנשק או בסמים, וחרף האמור לא היה  בידי הנאשם ליתן הסבר לעניין הכדורים שהיו מוסלקים בנפרד מהאקדח והמחסנית, במטבח, בתוך סיר בישול.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס', 'תקול']",SH-16-10-1516-912
1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,HELD_WAY,הנאשם הסתיר את הנשק בעליית הגג של המקלחת בביתו וטען כי החזיקו לצורך הגנה עצמית.,"['בית', 'אופנוע', 'גופו', 'נשא', 'רכב', 'קטנוע']",SH-14-02-28659-762
1739,1739,1739,1739,1739,1739,1739,1739,1739,1739,TYPE_WEP,"יש להתחשב בסוג הנשק כאשר מדובר במקלע מאולתר בכך שהוחזק במשך תקופה ארוכה, כאשר לצדו היו מחסנית וכדורים תואמים, והנאשם אף ציין כי החזיק את הנשק לצורך הגנה עצמית, כל אלה יש בהם כדי להגדיל את פוטנציאל השימוש בנשק.","['יריחו', 'רובה', 'רימון', 'קרל גוסטב', 'FN', 'CZ', 'אקדח', 'רימון רסס', 'רימון גז', 'תת-מקלע', 'רימוני', 'קרלו', 'זיג זאוור', 'סטאר', 'ברטה', 'M16', 'תת מקלע מאולתר', 'צייד']",SH-14-02-28659-762
1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,STATUS_WEP,"יש להתחשב בסוג הנשק כאשר מדובר במקלע מאולתר בכך שהוחזק במשך תקופה ארוכה, כאשר לצדו היו מחסנית וכדורים תואמים, והנאשם אף ציין כי החזיק את הנשק לצורך הגנה עצמית, כל אלה יש בהם כדי להגדיל את פוטנציאל השימוש בנשק.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס', 'תקול']",SH-14-02-28659-762
1741,1741,1741,1741,1741,1741,1741,1741,1741,1741,TYPE_WEP,"הנאשם החזיק בתת מקלע עם מחסנית וכדורים תואמים, ומטרת ההחזקה היתה לצורכי הגנה עצמית, כך שפוטנציאל הנזק הטמון בהחזקת נשק מסוג זה הוא רב.","['יריחו', 'רובה', 'צייד', 'רימון', 'קרל גוסטב', 'FN', 'CZ', 'אקדח', 'רימון רסס', 'רימון גז', 'תת-מקלע', 'זיג זאוור', 'קרלו', 'סטאר', 'ברטה', 'M16', 'תת מקלע מאולתר', 'רימוני']",SH-14-02-28659-762
1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,AMMO_AMOUNT,"הנאשם החזיק בתת מקלע עם מחסנית וכדורים תואמים, ומטרת ההחזקה היתה לצורכי הגנה עצמית, כך שפוטנציאל הנזק הטמון בהחזקת נשק מסוג זה הוא רב.","['שמונה כדורים ', 'ללא כדורים ', '9 כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', '11 כדורים ', 'ב-9 כדורים ', 'ו-26 כדורים ', 'ללא קליעים ', 'חמישה קליעים ', '9 קליעים ', 'ב-9 קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'בצירוף מחסניות', 'שבתוכה קליעים ', '7 כדורים ', '16 כדורים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'קרלו, מחסניות', '16 קליעים ', 'וה כדורים ', 'משלושים כדורים ', 'ה מחסניות', 'ובה כדורים ', 'משלושים קליעים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', '7 קליעים ', 'ושתי מחסניות', 'חמישה כדורים ', 'כ-20 כדורים ', '11 קליעים ', 'ה קליעים ']",SH-14-02-28659-762
1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,STATUS_WEP,"הנאשם החזיק בתת מקלע עם מחסנית וכדורים תואמים, ומטרת ההחזקה היתה לצורכי הגנה עצמית, כך שפוטנציאל הנזק הטמון בהחזקת נשק מסוג זה הוא רב.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס', 'תקול']",SH-14-02-28659-762
1744,1744,1744,1744,1744,1744,1744,1744,1744,1744,OBTAIN_WAY,"בהמשך, שינה התיחסותו ומסר, כי אדם שפרטיו אינם ידועים ושלא הכיר אותו הציע לו לרכוש את כלי הנשק והוא עשה זאת לצורך שימוש באירועי שמחה ובחתונות, ללא כוונות פליליות.","['רכש', 'ייצר', 'קיבל', 'מצא']",SH-16-04-30406-325
1745,1745,1745,1745,1745,1745,1745,1745,1745,1745,CONFESSION,"הנאשם, יליד 1984, הורשע על יסוד הודאתו, בעובדות כתב האישום מתוקן, בשלוש עבירות של החזקת נשק ותחמושת לפי סעיף 144 (א) רישא וסיפא לחוק העונשין התשל""ז-1977.",True,SH-15-12-65958-120
1746,1746,1746,1746,1746,1746,1746,1746,1746,1746,CONFESSION,"לנוכח הודאת הנאשם באשמה, גילו הצעיר והיעדר הרשעות קודמות, עתרה המאשימה להשית על הנאשם עונש על הצד הנמוך של המתחם.",True,SH-16-04-30406-325
1747,1747,1747,1747,1747,1747,1747,1747,1747,1747,CONFESSION,"כבוד בית המשפט קבע כי הוא אינו מתעלם מהנסיבות לקולא שפורטו בגזר הדין ""דהיינו, היותו של המשיב ""בגיר-צעיר"", היותו מנהל אורח חיים נורמטיבי והודאתו בכתב האישום המתוקן.",True,SH-16-10-1516-912
1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,TYPE_WEP,"ביחס לביצוע העבירה מסרה קצינת המבחן כי הנאשם לקח אחריות חלקית לביצועה, שכן הנאשם מסר לה כי הנשק שנתפס הופקד בידיו על ידי מפקדיו כחלק מתפקידו במנגנון הביטחון המסכל, אולם קצינת המבחן הדגישה כי דבריו של הנאשם אינם עולים בקנה אחד עם האישור שמסר, ממנו עולה כי הנשק שהופקד בידיו הוא מסוג ברטה.","['יריחו', 'רובה', 'רימון', 'קרל גוסטב', 'FN', 'CZ', 'אקדח', 'רימון רסס', 'רימון גז', 'תת-מקלע', 'זיג זאוור', 'קרלו', 'רימוני', 'סטאר', 'ברטה', 'M16', 'תת מקלע מאולתר', 'צייד']",SH-14-02-28659-762
1749,1749,1749,1749,1749,1749,1749,1749,1749,1749,CONFESSION,"נטילת האחריות של הנאשם על מעשיו, וחזרתו למוטב- הנאשם הודה במיוחס לו, נטל אחריות על מעשיו.",True,SH-16-10-1516-912
1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,HELD_WAY,"עם זאת, גם מהתסקיר עולה שהנאשם צמצם את אחריותו ביחס לביצוע העבירות, שלל מעורבות שולית או עיסוק בנשק או בסמים, וחרף האמור לא היה  בידי הנאשם ליתן הסבר לעניין הכדורים שהיו מוסלקים בנפרד מהאקדח והמחסנית, במטבח, בתוך סיר בישול.","['בית', 'אופנוע', 'גופו', 'נשא', 'רכב', 'קטנוע']",SH-16-10-1516-912
1751,1751,1751,1751,1751,1751,1751,1751,1751,1751,AMMO_AMOUNT,"עם זאת, גם מהתסקיר עולה שהנאשם צמצם את אחריותו ביחס לביצוע העבירות, שלל מעורבות שולית או עיסוק בנשק או בסמים, וחרף האמור לא היה  בידי הנאשם ליתן הסבר לעניין הכדורים שהיו מוסלקים בנפרד מהאקדח והמחסנית, במטבח, בתוך סיר בישול.","['שמונה כדורים ', 'ללא כדורים ', '9 כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', '11 כדורים ', 'ו-26 כדורים ', 'ב-9 כדורים ', 'ללא קליעים ', 'חמישה קליעים ', '9 קליעים ', 'ב-9 קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'בצירוף מחסניות', 'שבתוכה קליעים ', '7 כדורים ', '16 כדורים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'קרלו, מחסניות', '16 קליעים ', 'וה כדורים ', 'משלושים כדורים ', 'ה מחסניות', 'ובה כדורים ', 'משלושים קליעים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', '7 קליעים ', 'ושתי מחסניות', 'חמישה כדורים ', 'כ-20 כדורים ', '11 קליעים ', 'ה קליעים ']",SH-16-10-1516-912
