Unnamed: 0,verdict,text,reject,PUNISHMENT,GENERAL_CIRCUM,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ
5554,SH-22-11-64232-785,"בהתאם לתיאום מוקדם בין הנאשמים, סמוך לשעה 20:35 הגיע הנאשם 2 ברכב אל סמוך לבית כשברשותו סם מסוג קוקאין במשקל של 20.12 גרם.",0,0,0,1,1,0,0
5555,SH-22-11-64232-785,"בהגיע נאשם 2 למקום, יצא הנאשם 1 מהבית פגש בנאשם 2 וזה מסר לו את הסמים.",1,0,0,0,0,0,0
5556,SH-22-11-64232-785,"הנאשם 1 נכנס בחזרה לבית כשהסמים ברשותו, מסר את הסמים לסוכן וקיבל ממנו תמורתם סך של 9,000 ₪.",0,0,0,0,0,0,0
5557,SH-22-11-64232-785,"מיד לאחר מכן, ניגש הסוכן8 לרכבו כשהסמים ברשותו ועזב את המקום, כשבמקביל ניגש הנאשם 1 לרכב בו המתין הנאשם 2 ומסר לו סכום כסף שאינו ידוע במדויק למאשימה בתמורה לסמים שהעביר לו קודם לכן.",1,0,0,0,0,0,0
5558,SH-22-11-64232-785,בגין אישום זה הורשע הנאשם בעבירה של סחר בסם מסוכן – עבירה על פי סעיף 13 וסעיף 19א לפקודת הסמים + סעיף 29 לחוק העונשין.,1,0,0,0,0,0,0
5559,SH-22-11-64232-785,על פי עובדות אישום זה ביום 19.10.20 סמוך לשעה 18:30 הגיע הסוכן לביתו של הנאשם 1.,1,0,0,0,0,0,0
5560,SH-22-11-64232-785,"אותה העת סיכמו ביניהם הנאשם 1 והסוכן כי הנאשם 1 ימסור לסוכן קוקאין בתמורה ל – 15,000 ₪.",0,0,0,1,0,0,0
5561,SH-22-11-64232-785,"בהמשך לסיכום זה, בחלוף כשעתיים מסר הסוכן לנאשם 1 15,000 ₪ עבור הסמים והנאשם 1 מסר לסוכן סם מסוכן מסוג קוקאין במשקל של 32.94 גרם בתמורה.",0,0,0,1,1,0,0
5562,SH-22-11-64232-785,בגין אישום זה הורשע הנאשם בעבירה של סחר בסם מסוכן – עבירה לפי סעיף 13 וסעיף 19א לפקודת הסמים וכן עבירה של החזקת סמים שלא לצריכה עצמית – עבירה לפי סעיף 7(א) + 7(ג) רישא לפקודת הסמים.,0,0,0,0,0,0,0
5563,SH-22-11-64232-785,הנאשם הודה וצירף כתב אישום מתוקן נוסף והורשע על פיו כדלקמן:,1,0,0,0,0,0,0
5564,SH-22-11-64232-785,"על פי עובדות החלק הכללי היה יבגני אדומבסקי שוטר (להלן:"" הסוכן "") ובמועדים הרלוונטיים לכתב האישום פעל בשליחות משטרת ישראל ורכש בהוראתה, באישורה ובכספה כלי נשק, תחמושת וסמים.",1,0,0,0,0,0,0
5565,SH-22-11-64232-785,בתקופה הרלוונטית התגורר הנאשם ברחוב הפרחים בכרמיאל ועבד כמאמן כושר בחדר הממוקם בביתו.,0,0,1,0,0,0,0
5566,SH-22-11-64232-785,במסגרת פעילותו נהג הסוכן להתאמן בחדר ה כושר של נאשם 1.,1,0,0,0,0,0,0
5567,SH-22-11-64232-785,בכתב האישום בתיק צירוף זה הנאשם הוא נאשם מספר 1 יחד עם נאשמים 2 ו – 3 .,1,0,0,0,0,0,0
5568,SH-22-11-64232-785,על פי עובדות אישום זה ביום 17.6.20 בשעה 12:00 או בסמוך לכך התאמן הסוכן בחדר הכושר.,1,0,0,0,0,0,0
5569,SH-22-11-64232-785,ביום 17.6.20 בשעה 12:00 או בסמוך לכך התאמן הסוכן בחדר הכושר.,1,0,0,0,0,0,0
5570,SH-22-11-64232-785,"בסיום האימון במהלך שיחת חולין בין הנאשם 1 לסוכן, הציע נאשם 1 לסוכן לקנות קפסולות של סם מסוכן מסוג אמפטמין (להלן : קפסולות הסם"") אשר יסופק על ידי הנאשמים 2 ו – 3 בסיועו של הנאשם 1.",1,0,0,0,0,0,0
5571,SH-22-11-64232-785,"נאשם 1 אמר לסוכן כי אפשר להרוויח כסף רב מקנייה של קפסולות סם במחיר הנע בין 20 ל – 30 ₪ לכל קפסולת סם, ומכירתה במחיר הנע בין 50 ל – 60 ₪ והציע כי את הרווח יחלקו ביניהם.",1,0,0,0,0,0,0
5572,SH-22-11-64232-785,בהמשך השיחה הציע נאשם 1 לסוכן לנסוע עוד באותו היום לקריות ולקבל דוגמא של קפסולות הסם מהנאשמים 2 ו – 3 והסוכן השיב כי קיימת היתכנות לכך וכי ישוחחו על הנושא.,1,0,0,0,0,0,0
5573,SH-22-11-64232-785,"בהמשך בשעה 16:25 או בסמוך לכך שלח הנאשם 1 לסוכן באמצעות אפליקציית ווטסאפ הודעה : ""בקיצור החברה מחכים לך"" ולאחר מכן שלח לו את מספר הטלפון של נאשם 2.",1,0,0,0,0,0,0
5574,SH-22-11-64232-785,הסוכן כתב לנאשם 1 כי יצא אליהם בשעה 18:00.,1,0,0,0,0,0,0
5575,SH-22-11-64232-785,"בשעה 17:52 או בסמוך לכך, שוחחו נאשם 2 והסוכן בטלפון ונאשם 2 אמר לסוכן להגיע לפיצוציית ""מיאמי"" בקרית ים על מנת לקבל את קפסולת הסם.",1,0,0,0,0,0,0
5576,SH-22-11-64232-785,"בשעה 18:45 או בסמוך לכך, הגיע הסוכן ברכבו לפיצוצייה.",1,0,0,0,0,0,0
5577,SH-22-11-64232-785,הסוכן התקשר לנאשם 2 ואמר כי הגיע למקום.,1,0,0,0,0,0,0
5578,SH-22-11-64232-785,נאשם 2 אמר לסוכן כי ידבר עם נאשם 3 ויבקש כי יגיע למקום.,1,0,0,0,0,0,0
5579,SH-22-11-64232-785,"בהתאם לאמור, התקשר נאשם 2 לנאשם 3 וביקש ממנו להגיע.",1,0,0,0,0,0,0
5580,SH-22-11-64232-785,"כעבור מספר דקות בעת שהסוכן עמד בפתח הפיצוצייה, הגיע למקום נאשם 3.",1,0,0,0,0,0,0
5581,SH-22-11-64232-785,נאשם 3 לחץ את ידו של הסוכן ומסר לו שקית ניילון ובתוכה 4 קפסולות: 3 קפסולות סם וקפסולה אחת ריקה ואמר לסוכן כי צריך לשתות עם נטילתן הרבה מים.,1,0,0,0,0,0,0
5582,SH-22-11-64232-785,נאשם 3 בירר עם הסוכן האם נאשם 1 דיבר איתו לגבי המחיר ועזב את המקום.,1,0,0,0,0,0,0
5583,SH-22-11-64232-785,בגין אישום זה הורשע הנאשם בעבירה של סיוע להספקת סם מסוכן – עבירה לפי סעיף 13 וסעיף 19א לפקודת הסמים + סעיף 31 לחוק העונשין.,1,0,0,0,0,0,0
5584,SH-22-11-64232-785,על פי אישום זה ביום 21.6.20 בשעה 21:25 או בסמוך לכך לאחר שהסוכן סיים אימון בחדר הכושר ישבו הנאשם 1 והסוכן בחצר הבית ושוחחו שיחת חולין.,1,0,0,0,0,0,0
5585,SH-22-11-64232-785,במהלך השיחה סיכמו הנאשם 1 והסוכן כי נאשם 1 ימכור לסוכן 50 קפסולות של סם מסוכן מסוג אמפטמין.,0,0,0,1,1,0,0
5586,SH-22-11-64232-785,נאשם 1 אמר לסוכן כי מדובר בסם טוב יותר מקוקאין.,1,0,0,0,0,0,0
5587,SH-22-11-64232-785,"בהמשך, בשעה 23:05 או בסמוך לכך, התכתבו נאשם 1 והסוכן באמצעות אפליקציית ווטסאפ וסיכמו כי נאשם 1 ימכור לסוכן 50 קפסולות סם תמורת 2,000 ₪ אשר יסופקו על ידי נאשמים 2 ו – 3 כאשר נאשם 1 ירוויח 500 ₪ מהסך הכולל של העסקה.",0,0,0,0,1,0,0
5588,SH-22-11-64232-785,"ביום 22.6.20 בשעה 13:00 או בסמוך לכך, הגיע הסוכן ברכבו אל סמוך לבית ופגש בנאשם 1 בחצר הבית.",1,0,0,0,0,0,0
5589,SH-22-11-64232-785,"באותו מעמד בהתאם לסיכום במסגרת עסקת הסמים מסר הסוכן לנאשם 1 2,000 ₪ בעבור 50 קפסולות סם.",0,0,0,0,1,0,0
5590,SH-22-11-64232-785,נאשם 1 אמר לסוכן כי נאשמים 2 ו – 3 יביאו לו בערב את קפסולות הסם והסוכן עזב את הבית.,1,0,0,0,0,0,0
5591,SH-22-11-64232-785,"בהמשך, בשעה 16:53 או בסמוך לכך שלח הנאשם 1 לסוכן הודעה קולית באמצעות אפליקציית הווטסאפ ואמר לו להגיע לקריית ים למקום בו בוצעה עסקת הסמים המפורטת באישום ראשון וזאת  לצורך קבלת קפסולות הסם.",0,0,0,0,0,0,0
5592,SH-22-11-64232-785,"בשעה 17:45 או בסמוך לכך הגיע הסוכן לפיצוציית ""מיאמי"" בקרית ים.",1,0,0,0,0,0,0
5593,SH-22-11-64232-785,הסוכן יצא מהרכב ופגש בנאשמים 2 ו – 3 אשר המתינו לו בסמוך לפיצוצייה.,1,0,0,0,0,0,0
5594,SH-22-11-64232-785,נאשם 3 שאל את הסוכן8 מה אנשיו אמרו על הסמים שקיבל ממנו בפעם הקודמת ונאשם 2 אמר שנאשם 1 דיבר איתו על כמות קפסולות הסם שימסרו לסוכן.,1,0,0,0,0,0,0
5595,SH-22-11-64232-785,"בהמשך, נאשם 2 ביקש מהנאשם 3 להניח את קפסולות הסם אותן החזיקו נאשמים 2 ו – 3 ברכבו של הסוכן.",1,0,0,0,0,0,0
5596,SH-22-11-64232-785,"נאשם 3 הניח ברכבו של הסוכן שתי שקיות ניילון ובתוכן סך הכל 50 קפסולות סם, והנחה את הסוכן שלא לשים אותן במקום חם על מנת שלא יימסו.",0,0,0,0,1,0,0
5597,SH-22-11-64232-785,לאחר מכן עזבו הנאשמים 2 ו – 3 את המקום ברכב מסוג טויוטה.,1,0,0,0,0,0,0
5598,SH-22-11-64232-785,בגין אישום זה הורשע הנאשם בעבירות של סחר בסם מסוכן – עבירה לפי סעיף 13 וסעיף 19א לפקודת הסמים + סעיף 29 לחוק העונשין.,1,0,0,0,0,0,0
5599,SH-22-11-64232-785,"על פי עובדות אישום זה ביום 28.6.20 בשעה 10:38 או בסמוך לכך, שלח נאשם 1 לסוכן8 הודעה קולית באמצעות הוואטסאפ בה הציע למכור לסוכן קפסולות של סם מסוכן מסוג אמפטמין.",0,0,0,1,0,0,0
5600,SH-22-11-64232-785,"בהמשך בין השעות 13:21-13:26 התכתבו הנאשם 1 והסוכן, שלחו הודעות קוליות באמצעות אפליקציית וואטסאפ  וסיכמו כי נאשם 1 ימכור לסוכן 50 קפסולות סם תמורת 2,000 ₪.",0,0,0,0,1,0,0
5601,SH-22-11-64232-785,"ביום 29.6.20 בשעה 12:22 או בסמוך לכך, על מנת להוציא את עסקת הסמים לפועל שלח נאשם 1 לסוכן הודעה באמצעות אפליקציית וואטסאפ בה כתב כי קפסולות הסם אצלו והסוכן יכול להגיע לקחתן.",1,0,0,0,0,0,0
5602,SH-22-11-64232-785,"בהמשך  בשעה 14:15 או בסמוך לכך, הגיע הסוכן לחצר הבית ופגש במקום בנאשם 1.",1,0,0,0,0,0,0
5603,SH-22-11-64232-785,במהלך המפגש מסר  הנאשם 1 לסוכן שקית ניילון ובתוכה 40 קפסולות סם אותן החזיק נאשם 1 .,0,0,0,0,1,0,0
5604,SH-22-11-64232-785,"הסוכן מסר לנאשם 1 2,000 ₪ בעבור קפסולות הסם.",0,0,0,0,0,0,0
5605,SH-22-11-64232-785,"נאשם 1 ספר את הכסף, החזיר 400 ₪  לסוכן  ואמר לו כי בשקית יש 40 קפסולות סם ולא 50 כפי שסיכמו במסגרת עסקת הסמים.",0,0,0,0,1,0,0
5606,SH-22-11-64232-785,בהמשך עזב הסוכן את המקום.,1,0,0,0,0,0,0
5607,SH-22-11-64232-785,בגין אישום זה הורשע הנאשם בעבירה של סחר בסם מסוכן – עבירה לפי סעיף 13 וסעיף 19א לפקודת הסמים + סעיף 29 לחוק העונשין ועבירה של החזקת סמים שלא לצריכה עצמית  - עבירה לפי סעיף 7(א) + (ג) רישא לפקודת הסמים.,1,0,0,0,0,0,0
5608,SH-22-11-64232-785,"ביום 28.10.20 בשעה 19:13 או בסמוך לכך, שלח נאשם 1 הודעה קולית לסוכן באמצעות אפליקציית וואטסאפ בה ביקש ממנו לבוא לביתו מאחר ורוצה להראות לו דבר מה.",1,0,0,0,0,0,0
5609,SH-22-11-64232-785,בעקבות האמור בשעה 20:00 או בסמוך לכך הגיע הסוכן אל הבית ופגש בנאשם 1 בחצר הבית.,1,0,0,0,0,0,0
5610,SH-22-11-64232-785,במהלך המפגש אמר נאשם 1 לסוכן כי הוא רוצה למסור לסוכן מספר כדורים של סם מסוכן מסוג MDMA על מנת שהסוכן יבדוק אותם בשטח.,0,0,0,1,0,0,0
5611,SH-22-11-64232-785,כמו כן הציע הנאשם 1 לסוכן 100 כדורים של סם מסוכן מסוג אקסטזי במחיר של 28 ₪ לכדור.,0,0,0,1,1,0,0
5612,SH-22-11-64232-785,בהמשך לחץ נאשם 1 את ידו ל הסוכן ותוך כדי לחיצת היד העביר לו שקית ניילון ובה 4 קפסולות של סם מסוכן מסוג MDMA אותן החזיק.,0,0,0,1,1,0,0
5613,SH-22-11-64232-785,"לאחר מכן, הסוכן עזב את המקום.",1,0,0,0,0,0,0
5614,SH-22-11-64232-785,"בגין אישום זה הורשע הנאשם בעבירה של הספקת סם מסוכן – עבירה לפי סעיף 13 וסעיף 19א לפקודת הסמים + סעיף 29 לחוק העונשין, עבירה של החזקת סמים שלא לצריכה עצמית – עבירה לפי סעיף 7(א) + 7(ג) רישא לפקודת הסמים.",1,0,0,0,0,0,0
5615,SH-22-11-64232-785,ביום 14.9.23 הוגש תסקיר של שירות המבחן.,1,0,0,0,0,0,0
5616,SH-22-11-64232-785,"בתסקיר סקר שירות המבחן את הרקע האישי והמשפחתי של הנאשם, בן 35 יליד מולדובה, רווק ואב לילדה בת 15.",0,0,1,0,0,0,0
5617,SH-22-11-64232-785,"טרם מעצרו בתיק המוביל שהה הנאשם בתנאי מעצר בית מלר ב""בית חם ""בקרית אתא.",0,0,1,0,0,0,0
5618,SH-22-11-64232-785,שירות המבחן מציין את נסיבותיו המשפחתיות של הנאשם.,1,0,0,0,0,0,0
5619,SH-22-11-64232-785,שירות המבחן מציין כי הנאשם לא מביע כל נזקקות טיפולית או מוטיבציה להשתלב בטיפול ייעודי.,1,0,0,0,0,0,0
5620,SH-22-11-64232-785,לנאשם אין עבר פלילי ושירות המבחן ציין כי התרשם מאדם שממוקד בצרכיו האישיים וכי קיים סיכון משמעותי להישנות עבירות.,0,0,1,0,0,0,0
5621,SH-22-11-64232-785,לפיכך שירות המבחן לא בא בהמלצה טיפולית כלשהי.,1,0,0,0,0,0,0
5622,SH-22-11-64232-785,במסגרת הראיות לעונש העידה מטעם ההגנה אמו של הנאשם הגברת ולנטינה בולייבסקי וסיפרה שהיא עובדת כאחות במחלקת טיפול נמרץ.,1,0,0,0,0,0,0
5623,SH-22-11-64232-785,האם סיפרה שהנאשם רקד ריקודים סלוניים והצטיין בכך וכי לנאשם בת כבת 15.,0,0,1,0,0,0,0
5624,SH-22-11-64232-785,האם ביקשה לתת הזדמנות לבנה על מנת שיחל חיים חדשים.,1,0,0,0,0,0,0
5625,SH-22-11-64232-785,במסגרת הראיות לעונש מטעם ההגנה העידה עוד הגברת מאג'דה אבו שרקי שמכירה את הנאשם במסגרת עבודתה בחדר הכושר.,1,0,0,0,0,0,0
5626,SH-22-11-64232-785,העדה סיפרה שהגיעה להישגים בזכות הנאשם והופתעה ממעורבותו של הנאשם בפלילים.,1,0,0,0,0,0,0
5627,SH-22-11-64232-785,"ב""כ המאשימה הגיש במסגרת הראיות לעונש את גזרי הדין בעניינם של הנאשמים האחרים בשני תיקי הצירוף – ת/2.",1,0,0,0,0,0,0
5628,SH-22-11-64232-785,"כמו כן הגיש ב""כ המאשימה טיעונים לעונש בכתב – ת/1.",1,0,0,0,0,0,0
5629,SH-22-11-64232-785,"במסגרת הטיעונים לעונש הדגיש ב""כ המאשימה את הפגיעה בערכים חברתיים מוגנים ביחס לכל כתבי האישום.",1,0,0,0,0,0,0
5630,SH-22-11-64232-785,"ב""כ המאשימה טען כי מדובר בעבירות חמורות והנאשם פגע בערכים חברתיים מוגנים ברמה גבוהה וכי אין מדובר במקרה בודד אלא בריבוי מקרים, בכמויות גדולות ובהיקף כספי גדול שהרוויח הנאשם מהעסקאות.",1,0,0,0,0,0,0
5631,SH-22-11-64232-785,"מעשיו של הנאשם כך נטען תוכננו היטב תוך נגישות מיידית לסם מסוגים שונים וכן ניהול קשרים שוליים, תוך קביעת המחיר, מקום הביצוע והזמן.",1,0,0,0,0,0,0
5632,SH-22-11-64232-785,מדובר בשלושה כתבי אישום  ו – 10 אישומים שונים.,1,0,0,0,0,0,0
5633,SH-22-11-64232-785,"ב""כ המאשימה טען לקבוע כי כל אחד מכתבי האישום מהווה אירוע נפרד בגינו יש לקבוע מתחם עונש אחד.",1,0,0,0,0,0,0
5634,SH-22-11-64232-785,כך שהאישום בתיק המוביל עתרה המאשימה למתחם עונש הולם שנע בין עונש של 16 חודשי מאסר בפועל ועד לעונש של 34 חודשי מאסר בפועל ברף העליון.,1,0,0,0,0,0,0
5635,SH-22-11-64232-785,הנאשם נעדר עבר פלילי והמאשימה עתרה לקבוע את עונשו של הנאשם לעונש שלא יפחת מ – 20 חודשי מאסר וכן פסילת רישיון נהיגה בהתאם לסעיף 37א לפקודת הסמים וכן חילוט הכספים המצויינים בכתב האישום.,0,0,1,0,0,0,0
5636,SH-22-11-64232-785,באשר לתיק הצירוף 1 עתרה המאשימה לקבוע מתחם עונש הולם לכל אישום .,1,0,0,0,0,0,0
5637,SH-22-11-64232-785,אישום ראשון  נע בין עונש של 9 חודשי מאסר בפועל ועד לעונש של 18 חודשי מאסר בפועל ברף העליון לצד ענישה נלווית.,1,0,0,0,0,0,0
5638,SH-22-11-64232-785,מתחם העונש ההולם באישום שני נע לטענת המאשימה בין עונש של 18 חודשי מאסר בפועל לבין עונש של 36 חודשי מאסר בפועל לצד ענישה נלווית.,1,0,0,0,0,0,0
5639,SH-22-11-64232-785,"אישום שלישי עותרת המאשימה למתחם ענישה שנע בין עונש של 3 שנות מאסר ועד 5 שנות מאסר לצד ענישה נלווית, אישום רביעי עותרת המאשימה למתח שנע בין עונש של 18 חודשי מאסר ועד עונש של 36 חודשי מאסר בצירוף ענישה נלווית, אישום חמישי עותרת המאשימה למתחם ענישה שנע בין עונש של שנתיים ועד ארבע שנים בצירוף ענישה נלווית.",1,0,0,0,0,0,0
5640,SH-22-11-64232-785,באשר לתיק צירוף 2 עתרה המאשימה למתחם ענישה שנע באישומים ראשון ועד אישום שלישי בין 24 חודשי מאסר בפועל ועד לעונש של 42 חודשי מאסר בפועל.,1,0,0,0,0,0,0
5641,SH-22-11-64232-785,באשר לאישום הרביעי בתיק זה עתרה המאשימה למתחם ענישה שנע בין עונש של 9 חודשי מאסר בפועל ועד לעונש של 18 חודשי מאסר בפועל.,1,0,0,0,0,0,0
5642,SH-22-11-64232-785,"ב""כ המאשימה הפנה לתסקיר שירות המבחן שהתקבל בעניינו של הנאשם וטען כי מדובר במי שאינו מביע נזקקות טיפולית.",1,0,0,0,0,0,0
5643,SH-22-11-64232-785,רמת הסיכון בעניינו של הנאשם משמעותית ושירות המבחן לא ממליץ על ענישה שיקומית שיש בה כדי להפחית מרמת המסוכנות.,1,0,0,0,0,0,0
5644,SH-22-11-64232-785,"ב""כ המאשימה טען כי המאשימה סבורה כי יש לקבוע את עונשו של הנאשם  ברף הבינוני תחתון של מתחם הענישה ויש לגזור על הנאשם עונש של מאסר בפועל משמעותי  ובמצטבר  לצד ענישה נלווית של מאסר על תנאי, קנס משמעותי, פסילת רישיון הנהיגה של הנאשם לתקופה משמעותית וכן חילוט הכספים והרכב שנתפסו.",1,0,0,0,0,0,0
5645,SH-22-11-64232-785,"ב""כ המאשימה התבקש לציין מהו העונש לו עותרת המאשימה בסופו של יום וטען כי המאשימה עותרת לעונש שבין 158 חודשי מאסר ועד ל – 170 חודשי מאסר.",1,0,0,0,0,0,0
5646,SH-22-11-64232-785,"ב""כ הנאשם טען לנסיבותיו האישיות ל הנאשם , ללא עבר פלילי והודה בהזדמנות הראשונה וצירף תיקים וחסך עדות עדים רבים.",0,0,1,0,0,0,0
5647,SH-22-11-64232-785,"כמו כן טען ב""כ הנאשם כי הנאשם עצור זמן רב מאד.",1,0,0,0,0,0,0
5648,SH-22-11-64232-785,"ב""כ הנאשם טען כי מדובר באירוע אחד בגינו יש לקבוע מתחם עונש אחד בגינו יש לקבוע מתחם עונש אחד.",1,0,0,0,0,0,0
5649,SH-22-11-64232-785,"כמו כן ב""כ הנאשם הפנה לעונשים שהושתו על נאשמים אחרים בתיקי הצירוף.",1,0,0,0,0,0,0
5650,SH-22-11-64232-785,"ב""כ הנאשם הפנה לפסיקה רבה בעניין עבירות סמים לגבי סוגים שונים (נ/1, נ/2 ו – נ/3.",1,0,0,0,0,0,0
5651,SH-22-11-64232-785,הנאשם עבר מסכת חיים קשה לטענת הסנגור ועוני רב.,0,0,1,0,0,0,0
5652,SH-22-11-64232-785,לטענת הסנגור גם את התקופה במעצר באיזוק יש מקום לקחת בחשבון.,1,0,0,0,0,0,0
5653,SH-22-11-64232-785,"הנאשם משמש בכלא כתומך ב""כ הנאשם טען כי מתחם העונש ההולם נע בין עונש של 18 חודשי אסר בפועל ועד לעונש של 36 חודשי מאסר בפועל  ולמקם את עונשו של הנאשם ברף התחתון של מתחם העונש ההולם.",1,0,0,0,0,0,0
5654,SH-22-11-64232-785,הנאשם אמר שהוא מצטער וכי הוא חייב לראות את בתו ומבקש הזדמנות .,1,0,0,0,0,0,0
5655,SH-22-11-64232-785,הנאשם סיפר שהוא תומך לאסירים עם צרכים מיוחדים ועם סיכון לפגיעה עצמית.,1,0,0,0,0,0,0
5656,SH-22-11-64232-785,"תיקון 113 לחוק העונשין קובע, כי העיקרון המנחה בענישה הוא עקרון ההלימה – קיומו של יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמו של הנאשם ובין סוג ומידת העונש המוטל עליו.",1,0,0,0,0,0,0
5657,SH-22-11-64232-785,"בהתאם לסעיף 40ג לחוק העונשין, על בית המשפט לקבוע מתחם עונש הולם למעשה העבירה שביצע הנאשם בהתאם לעיקרון המנחה, ולשם כך יתחשב בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה, כשבתוך מתחם העונש ההולם יגזור בית המשפט את העונש המתאים לנאשם.",1,0,0,0,0,0,0
5658,SH-22-11-64232-785,אירוע אחד או ריבוי אירועים (סעיף 40יג לחוק העונשין),1,0,0,0,0,0,0
5659,SH-22-11-64232-785,על פי תיקון 113 לחוק העונשין גזר הדין נקבע במסגרת הליך תלת שלבי.,1,0,0,0,0,0,0
5660,SH-22-11-64232-785,בשלב הראשון יש לקבוע אם כתב האישום מתאר אירוע אחד או מספר אירועים.,1,0,0,0,0,0,0
5661,SH-22-11-64232-785,"לאחר מכן יש לקבוע את מתחם הענישה ההולם את האירוע ובסופו של תהליך, יש להחליט אם נכון לחרוג מהמתחם שנקבע, שאחרת ייגזר העונש בגדרי המתחם.",1,0,0,0,0,0,0
5662,SH-22-11-64232-785,"הערכים החברתיים שנפגעו כתוצאה ממעשיו של הנאשם הם הגנה על שלום הציבור, בריאותו וביטחונו האישי .",1,0,0,0,0,0,0
5663,SH-22-11-64232-785,לא בכדי מצא המחוקק לקבוע בצידה של העבירה עונש של  20 שנות מאסר.,1,0,0,0,0,0,0
5664,SH-22-11-64232-785,"נסיבות ביצוע העבירות בתיק המוביל מלמדות על כך שהנאשם ברכב בו נמצא החזיק בסוגים שונים של סמים, לרבות סמים המוגדרים ""קשים"" חלקם באריזות וחלקם בתפזורת ולא ניתן להתעלם מריבוי הסוגים גם אם בחלקם מדובר בסמים בכמות לא גדולה במיוחס אך ריבוי הסוגים והנסיבות מלמד על כך שהנאשם החזיק את הסמים שלא לצריכה עצמית וזאת המסקנה ההגיונית והסבירה מהאירוע גם אם לא מיוחסת לנאשם עבירת סחר בסמים.",1,0,0,0,0,0,0
5665,SH-22-11-64232-785,כמו כן הנאשם במצח נחושה הפר תנאי מעצר בית כאשר יצא ממקום  ממעצר הבית לאחר ששוחרר ממעצר בפיקוח אלקטרוני שלא בחלון ההתאווררות שהוקצה לו וזאת יום אחד בלבד לאחר ששוחרר ממעצר בפיקוח אלקטרוני ועוד לא יבשה הדיו מהחלטת בית המשפט הנכבד.,1,0,0,0,0,0,0
5666,SH-22-11-64232-785,נסיבות ביצוע העבירות בתיקי הצירוף 1 ו – 2 מלמדות על מעורבות עמוקה בתהליך הסחר בסמים.,1,0,0,0,0,0,0
5667,SH-22-11-64232-785,"הנאשם מתאם, יוזם, קובע מועדים ומהווה חלק משמעותי ביותר בעבירות הסחר בכל ההזדמנויות שבכתבי האישום.",1,0,0,0,0,0,0
5668,SH-22-11-64232-785,"מדובר בצבר של מעשים חמורים וסחר בסמים מסוכנים  שרובם ""קשים"" במיוחד בסם הקוקאין.",0,0,0,1,0,0,0
5669,SH-22-11-64232-785,בכל כתבי האישום בהם הורשע הנאשם הוא מהווה דמות דומיננטית שבלעדיה לא יכולות היו העסקאות להתבצע.,1,0,0,0,0,0,0
5670,SH-22-11-64232-785,גם אם הנאשם הורשע בתיק צירוף 2 בעבירת סיוע באישום הראשון הרי שמדובר לטעמי בנסיבות סיוע ברמה גבוהה המגיעה כדי נסיבות עבירה מושלמת ולא ניתן להתעלם מתפקידו המרכזי של הנאשם .,1,0,0,0,0,0,0
5671,SH-22-11-64232-785,כמו כן ביחס לתיק צירוף 1 הרי שבאישום הראשון הורשע הנאשם בעבירה של סיוע לסחר בסמים וגם במקרה אני סבורה כי מדובר בסיוע בנסיבות חמורות.,1,0,0,0,0,0,0
5672,SH-22-11-64232-785,"הנאשם סוחר סמים כאורח חיים, זמינות הסמים שהוא נכון לספק מלמדת על קשריו עם גורמים שוליים בחברה.",0,0,1,0,0,0,0
5673,SH-22-11-64232-785,לא יכול להיות ספק כי מדובר במעשים מתוכננים מראש ולא בכדי הנאשם אינו רואה עצמו כמי שיש לו בעיות של שימוש בסמים.,1,0,0,0,0,0,0
5674,SH-22-11-64232-785,הנאשם משמש כסוחר סמים לכל דבר בעניין בעבור בצע כסף ורווח כספי מהיר וזמין אף תוך ניצול לקוחות לכאורה בחדר הכושר (במקרה זה הנאשם לא ידע כי הלקוח בחדר הכושר שלו הוא סוכן סמוי).,1,0,0,0,0,0,0
5675,SH-22-11-64232-785,לפיכך אני קובעת שדרגת האשם בעניינו של הנאשם גבוהה מאוד.,1,0,0,0,0,0,0
5676,SH-22-11-64232-785,"לאור כל האמור, סוג הסמים, היקף העסקאות, תפקידו המרכזי והדומיננטי של הנאשם אני סבורה כי הפגיעה בערכים חברתיים מוגנים מצויה ברף הגבוהה.",1,0,0,0,0,0,0
5677,SH-22-11-64232-785,"מדיניות הענישה הנוהגת, הינה רק שיקול אחד בקביעת מתחם העונש ההולם, ממכלול השיקולים אשר בית המשפט לוקח בחשבון בבואו לקבוע את מתחם העונש ההולם.",1,0,0,0,0,0,0
5678,SH-22-11-64232-785,עיינתי בפסקי הדין שהצדדים הפנו אליהם.,1,0,0,0,0,0,0
5679,SH-22-11-64232-785,בתיק צירוף 1 הורשע הנאשם בעבירות סחר הקשורות לסם מסוג קוקאין.,0,0,0,1,0,0,0
5680,SH-22-11-64232-785,על מדיניות הענישה בעבירות של החזקת סם מסוכן ניתן ללמוד מפסקי הדין הבאים:,1,0,0,0,0,0,0
5681,SH-22-11-64232-785,"באשר למדיניות הענישה לעבירות הקשורות בסם מסוג CATHINONE METH, קטמין, LSD  וכן עבירות שקשורות לסם מסוג MDMA אפנה למקרים שעסקו בסחר בסם קשה.",0,0,0,1,0,0,0
