text,CIR_PUNISHMENT,CONFESSION,CIR_TYPE,REGRET,CIR_ROLE,GENERAL_CIRCUM,CIR_AMOUNT,RESPO,CIR_EQ
"מובהר לנאשם כי מדובר בתנאי העסקה קפדניים המצריכים התייצבות רציפה וכי במידה ולא יבצע את עבודות השירות בהתאם לדרישות הממונה יופסקו עבודות השירות, והנאשם ירצה את יתרת עונש מאסר מאחורי סורג ובריח.",0,0,0,0,0,0,0,0,0
"5129371 בשים לב לעיקרון אחדות הענישה, כאשר בעניינו של השותף  לא הושת עונש קנס ולא נפסל רישיון הנהיגה, אינני מוצאת לנכון לגזור על הנאשם עונש קנס או פסילת רישיון נהיגה.",0,0,0,0,0,0,0,0,0
זכות ערעור לבית המשפט המחוזי בחיפה בתוך 45 יום מהיום.,0,0,0,0,0,0,0,0,0
"ניתן היום,  ח' תמוז תשפ""ד, 14 יולי 2024, במעמד הצדדים.",0,0,0,0,0,0,0,0,0
"בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",0,0,0,0,0,0,0,0,0
מריה פיקוס בוגדאנוב 54678313-/,0,0,0,0,0,0,0,0,0
נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,0,0,0,0,0,0,0,0,0
"הנאשם הורשע, על סמך הודאתו, בשתי עבירות של סחר בסם מסוכן בניגוד לסעיף 13 + 19א לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג – 1973 (להלן: ""פקודת הסמים המסוכנים"").",0,1,0,0,0,0,0,0,0
"עוד נטען, כי הנאשם צעיר בן 19 בעת ביצוע העבירות, ללא עבר פלילי אשר הודה בהזדמנות הראשונה ונטל אחריות על מעשיו.",0,1,0,0,0,1,0,1,0
"לקולא, שקלתי את הודאתו המיידית של הנאשם בעובדות כתב האישום, לקיחת האחריות על מעשיו והבעת החרטה.",0,1,0,1,0,0,0,1,0
"לשם הגשמת המשימה, במספר מועדים במהלך חודש יולי 2023, נהג הסוכן המשטרתי להגיע לדירה ברח' הרצל 43 בחיפה (להלן: ""תחנת הסמים""), בה התגורר הנאשם 1 עם משפחתו, וקנה במספר הזדמנויות מהנאשמים סם מסוכן מסוג קוקאין (להלן: ""עסקאות הסמים"").",0,0,1,0,0,0,0,0,0
הסוכן המשטרתי פנה לנאשם 1 וביקש לקנות סם מסוכן מסוג קוקאין בסכום של 100 ₪.,0,0,1,0,0,0,0,0,0
"הנאשם 1 מסר לסוכן המשטרתי סם מסוכן מסוג קוקאין במשקל כולל של 0.1990 גרם נטו, ובתמורה לכך מסר הסוכן המשטרתי לידי הנאשם 1 סכום כספי בסך 100 ₪.",0,0,1,0,1,0,1,0,0
"הסוכן המשטרתי פנה לנאשם 1 שעמד בפתח תחנת הסמים, ביקש לקנות סם מסוכן מסוג קוקאין בסכום של 100 ₪ והנאשם בתגובה ביקש ממנו להמתין, ירד לתחנת הסמים ונכנס פנימה.",0,0,1,0,0,0,1,0,0
"בהמשך, קרא הסוכן המשטרתי לנאשם 1, שהסיט את הווילון ומסר לידיו סכום כספי בסך 100 ₪ ובתמורה לכך, מסרה אחרת, שזהותה לא ידועה למאשימה, לידי הסוכן המשטרתי סם מסוכן מסוג קוקאין במשקל כולל של 0.1808 גרם נטו.",0,0,1,0,1,0,1,0,0
"ב""כ הנאשם טען כי העבירות בוצעו במשך יומיים בלבד, כאשר מדובר על סם מסוג קוקאין אך בכמויות קטנות מאוד, ובתמורה כוללת של 200 ₪ בגין 2 עסקאות.",0,0,1,0,0,0,1,0,0
"היקף עסקאות הסם, סוג הסם היקפו ושוויו: הנאשם היה מעורב בביצוע 2 עסקאות של סם מסוכן מסוג קוקאין במשקל כולל של כ-0.3798 גרם נטו.",0,0,1,0,0,0,1,0,0
"הנאשם 1 מסר לסוכן המשטרתי סם מסוכן מסוג קוקאין במשקל כולל של 0.1990 גרם נטו, ובתמורה לכך מסר הסוכן המשטרתי לידי הנאשם 1 סכום כספי בסך 100 ₪.",0,0,1,0,1,0,1,0,0
"הסוכן המשטרתי פנה לנאשם 1 שעמד בפתח תחנת הסמים, ביקש לקנות סם מסוכן מסוג קוקאין בסכום של 100 ₪ והנאשם בתגובה ביקש ממנו להמתין, ירד לתחנת הסמים ונכנס פנימה.",0,0,1,0,0,0,1,0,0
"בהמשך, קרא הסוכן המשטרתי לנאשם 1, שהסיט את הווילון ומסר לידיו סכום כספי בסך 100 ₪ ובתמורה לכך, מסרה אחרת, שזהותה לא ידועה למאשימה, לידי הסוכן המשטרתי סם מסוכן מסוג קוקאין במשקל כולל של 0.1808 גרם נטו.",0,0,1,0,1,0,1,0,0
"ב""כ הנאשם טען כי העבירות בוצעו במשך יומיים בלבד, כאשר מדובר על סם מסוג קוקאין אך בכמויות קטנות מאוד, ובתמורה כוללת של 200 ₪ בגין 2 עסקאות.",0,0,1,0,0,0,1,0,0
"היקף עסקאות הסם, סוג הסם היקפו ושוויו: הנאשם היה מעורב בביצוע 2 עסקאות של סם מסוכן מסוג קוקאין במשקל כולל של כ-0.3798 גרם נטו.",0,0,1,0,0,0,1,0,0
"הנאשם 1 מסר לסוכן המשטרתי סם מסוכן מסוג קוקאין במשקל כולל של 0.1990 גרם נטו, ובתמורה לכך מסר הסוכן המשטרתי לידי הנאשם 1 סכום כספי בסך 100 ₪.",0,0,1,0,1,0,1,0,0
"בהמשך, קרא הסוכן המשטרתי לנאשם 1, שהסיט את הווילון ומסר לידיו סכום כספי בסך 100 ₪ ובתמורה לכך, מסרה אחרת, שזהותה לא ידועה למאשימה, לידי הסוכן המשטרתי סם מסוכן מסוג קוקאין במשקל כולל של 0.1808 גרם נטו.",0,0,1,0,1,0,1,0,0
"אמנם מדובר בכמויות קטנות של סם, אך מדובר בסם קשה, אשר נמכר על ידי הנאשם בשתי הזדמנויות שונות מתוך ביתו, אותו הפך לתחנת סמים,  כאשר בהתאם לעובדות כתב האישום ממקום זה סחר גם נאשם 2, מכרו של הנאשם 1.",0,0,0,0,1,0,0,0,0
חלקו היחסי של הנאשם בביצוע העבירות: הנאשם היה זה שמכר סמים בפועל לסוכן המשטרתי  והיווה חולייה משמעותית בשרשרת הפצת הסם.,0,0,0,0,1,0,0,0,0
"שירות המבחן התרשם כי הנאשם בעל יכולות קוגניטיביות וורבליות תקינות, המתקשה לשמור על התנהגות נורמטיבית.",0,0,0,0,0,1,0,0,0
"בתסקיר צוין, כי הנאשם נחשף לפלילים מגיל צעיר, אימץ התנהגות עבריינית, שהקשתה עליו בפיתוח והפנמת גבולות פנימיים.",0,0,0,0,0,1,0,0,0
"משפחתו של הנאשם, על אף שהייתה מודעת למעורבותו בפלילים והביעה התנגדות לכך, המשיכה לתמוך בו ותומכת בו גם היום.",0,0,0,0,0,1,0,0,0
"לצד זאת, צוין כי הנאשם קיבל אחריות על העבירות שביצע, הביע אמפטיה כלפי האנשים שנפגעו מהתנהגותו, וכן הביע מוטיבציה ורצון לשקם את חייו ולאמץ אורח חיים נורמטיבי.",0,0,0,0,0,1,0,1,0
הנאשם שלל שימוש בחומרים ממכרים ובשתי בדיקות שתן שביצע בשירות המבחן לא התגלו שרידי סם.,0,0,0,0,0,1,0,0,0
"שירות המבחן התרשם מיכולותיו של הנאשם ומרצונו לנהל אורח חיים נורמטיבי, אך לצד זאת צוין כי ללא הליך טיפולי משמעותי, הוא יתקשה לשמור על אורח חיים תקין.",0,0,0,0,0,1,0,0,0
"מאחר והנאשם ביטא מוטיבציה ופועל לשינוי אורחות חייו, מכיר בנזקקותו בתמיכה והכוונה תוך רצון להתגייסות להליך טיפולי, העריך שירות המבחן כי שילוב הנאשם בקבוצה טיפולית יוכל לעזור בהפנמת עמדות ונורמות חברתיות תקינות, ויתרום לשינוי דפוסי מחשבה והתנהגות כושלים.",0,0,0,0,0,1,0,0,0
"בתאריך 26.5.24 הוגש עדכון דחוף מטעם שירות המבחן, לפיו במהלך חודש אפריל 2024 זומן הנאשם לראיון לקבוצת הצעירים, ובמסגרתו העלה הנאשם כי הוא מתמודד עם תחלואה נפשית, שומע קולות ורואה דמויות שאינן קיימות.",0,0,0,0,0,1,0,0,0
"בהתאם לכך, נפגש שירות המבחן עם הנאשם אשר שיתף אודות הקושי ממנו הוא סובל והוא הופנה לפסיכיאטר.",0,0,0,0,0,1,0,0,0
"בהתאם לאמור, ציין שירות המבחן כי עולה חשד לקיומה של תחלואה נפשית קשה אצל הנאשם, ועל כן, הוא אינו מתאים לשילוב בטיפול בקבוצה, כך גם יכולתו לבצע של""צ מוגבלת.",0,0,0,0,0,1,0,0,0
"מאחר והנאשם ללא עבר פלילי ובשים לב להמלצה השיקומית של שירות המבחן עתרה המאשימה להטיל על הנאשם מאסר ברף התחתון של המתחם לו עתרה, קרי 9 חודשי מאסר שירוצו בעבודות שירות.",0,0,0,0,0,1,0,0,0
"עוד נטען, כי הנאשם צעיר בן 19 בעת ביצוע העבירות, ללא עבר פלילי אשר הודה בהזדמנות הראשונה ונטל אחריות על מעשיו.",0,1,0,0,0,1,0,1,0
"ב""כ הנאשם טען כי בניגוד לשותף, הנאשם ללא עבר פלילי, וניתן בעניינו תסקיר חיובי עם המלצה שיקומית, על כן, קיים סיכוי של ממש שהנאשם ישתקם ומשכך יש לחרוג ממתחם העונש ההולם משיקולי שיקום.",0,0,0,0,0,1,0,0,0
"על הנאשם, בעל עבר פלילי, הוטל עונש של 7 חודשי מאסר בפועל והופעל עונש מאסר על תנאי בן 4 חודשים במצטבר, כך שסך הכל על הנאשם הוטל עונש של 11 חודשי מאסר לריצוי בפועל.",0,0,0,0,0,1,0,0,0
"יש להדגיש, כי שירות המבחן הגיש עדכון לתיק בית המשפט וחזר בו מההמלצה הטיפולית נוכח מורכבות מצבו הנפשי של הנאשם אשר התגלה עת שניסה לשלב את הנאשם בקבוצה טיפולית.",0,0,0,0,0,1,0,0,0
"כמו כן, נתתי דעתי לגילו הצעיר של הנאשם, שהוא רק בן 20, לעובדה כי אין לחובתו עבר פלילי, וזוהי הפעם הראשונה שהוא מעורב בפלילים.",0,0,0,0,0,1,0,0,0
"כך גם נתתי דעתי לאמור בתסקיר שירות המבחן בנוגע לאפיק טיפולי בעניינו של הנאשם, אך יחד עם זאת, כפי שעלה מעדכון מטעם שירות המבחן הנאשם לא נקלט בקבוצה טיפולית נוכח מורכבות מצבו הנפשי.",0,0,0,0,0,1,0,0,0
"לצד זאת, צוין כי הנאשם קיבל אחריות על העבירות שביצע, הביע אמפטיה כלפי האנשים שנפגעו מהתנהגותו, וכן הביע מוטיבציה ורצון לשקם את חייו ולאמץ אורח חיים נורמטיבי.",0,0,0,0,0,1,0,1,0
"עוד נטען, כי הנאשם צעיר בן 19 בעת ביצוע העבירות, ללא עבר פלילי אשר הודה בהזדמנות הראשונה ונטל אחריות על מעשיו.",0,1,0,0,0,1,0,1,0
"לקולא, שקלתי את הודאתו המיידית של הנאשם בעובדות כתב האישום, לקיחת האחריות על מעשיו והבעת החרטה.",0,1,0,1,0,0,0,1,0
הנאשם הצטער על מעשיו.,0,0,0,1,0,0,0,0,0
"לקולא, שקלתי את הודאתו המיידית של הנאשם בעובדות כתב האישום, לקיחת האחריות על מעשיו והבעת החרטה.",0,1,0,1,0,0,0,1,0
"מאסר בפועל בן 6 חודשים,  אשר ירוצה בעבודות שירות באצטדיון סמי עופר בחיפה.",1,0,0,0,0,0,0,0,0
"מאסר על תנאי בן 5 חודשים למשך 3 שנים, והתנאי הוא שהנאשם לא יעבור בתקופת התנאי עבירה מסוג פשע לפי פקודת הסמים המסוכנים, ויורשע בגינה.",1,0,0,0,0,0,0,0,0
54678313ניתן בזה צו להשמדת הסמים שנתפסו במסגרת תיק זה.,1,0,0,0,0,0,0,0,0
"פואד אל אעסם (עציר)
ע""י ב""כ עו""ד אסף גונן",0,0,0,0,0,0,0,0,0
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  13, 19א, 29(א), 37א(א)",0,0,0,0,0,0,0,0,0
"חוק העונשין, תשל""ז-1977: סע'  40ט'",0,0,0,0,0,0,0,0,0
פקודת התעבורה [נוסח חדש]: סע'  43,0,0,0,0,0,0,0,0,0
"חוק המאבק בתופעת השימוש בחומרים מסכנים, תשע""ג-2013",0,0,0,0,0,0,0,0,0
"הנאשם שלפני נותן את הדין בגין שתי עבירות של סחר בסם מסוכן בצוותא חדא, בניגוד לסעיף 13 ו- 19א, ביחד עם סעיף 29(א) לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג – 1973.",0,0,0,0,0,0,0,0,0
"בהתאם לעובדות כתב האישום המתוקן ת/2, בהן הורשע הנאשם במסגרת הסדר טיעון, במועדים הרלוונטיים לעובדות כתב האישום, שימש השוטר נתנאל ליבוביץ כסוכן משטרתי (להלן: ""הסוכן"") בפעילות למיגור תופעת הסמים בעיר באר שבע (להלן: ""הפעילות"").",0,0,0,0,0,0,0,0,0
"במועדים הרלוונטיים לעובדות כתב האישום, השתמש הסוכן בטלפון סלולרי שמספרו 054-6454608 ודים דנילוב (להלן: ""ודים"") השתמש בטלפון סלולרי שמספרו 055-3955795.",0,0,0,0,0,0,0,0,0
בתאריך 20.06.23 בשעה 12:40 התקשר הסוכן מהטלפון לטלפון הסלולרי של ודים אולם לא היה מענה.,0,0,0,0,0,0,0,0,0
"בהמשך לכך, בסמוך לשעה 12:56 התקשר ודים לטלפון של הסוכן והסוכן ביקש לקנות ""2 ב-300"" ודים אמר שיחזור אליו.",0,0,0,0,0,0,0,0,0
"בהמשך למתואר לעיל, קבעו ודים והסוכן להיפגש בקיוסק אלכסנדר בשכונה יעלים בבאר שבע (להלן: ""מקום המפגש"").",0,0,0,0,0,0,0,0,0
"כחמש דקות לאחר מכן, הנאשם לבדו ברכב מסוג קיה, ל.ז 30-522-72 (להלן: ""הרכב"") ונעצר בסמוך לוודים ולסוכן.",0,0,0,0,0,0,0,0,0
"מיד לאחר מכן, ביקש ודים מהסוכן שיתלווה אליו לבניין סמוך ויתן לו חתיכה מהסם.",0,0,0,0,0,0,0,0,0
"בתגובה, ביקש ודים לבדוק ואמר שיחזור אליו עוד מספר דקות.",0,0,0,0,0,0,0,0,0
"בהמשך, בשעה 13:18 התקשר ודים לסוכן ואמר לו: ""דיברתי איתו הוא 20 דקות פה, תבוא לקיוסק אלכסנדר"" (להלן: ""מקום המפגש"").",0,0,0,0,0,0,0,0,0
"באותן הנסיבות, בסמוך לשעה 13:30 הגיע הסוכן לקיוסק אלכסנדר ופגש בוודים.",0,0,0,0,0,0,0,0,0
"ודים והסוכן המתינו במקום המפגש ובמסוך לשעה 13:55, הגיע הנאשם לבדו ברכב מסוג קיה, ל.ז 30-522-72, חלף את מקום המפגש תוך שהוא מסמן לוודים שיפגוש אותו מעבר לכביש וודים ביקש מהסוכן את הכסף.",0,0,0,0,0,0,0,0,0
"באותן הנסיבות, העביר הסוכן לוודים כסף מזומן בסך 300 ₪.",0,0,0,0,0,0,0,0,0
"במועד שמיעת פרשת העונש, הודיעו הצדדים על הגשת כתב האישום מתוקן נוסף (ת/2 – נושא גזר דין זה), במסגרתו תוקנו טעויות שנפלו בעובדות כתב האישום המתוקן ת/1, אך ללא שינוי בהוראות החיקוק בהן הורשע הנאשם.",0,0,0,0,0,0,0,0,0
"לאור האמור, ניתן תיקון להכרעת דין, במסגרתו הורשע הנאשם בעובדות ובעבירות שבכתב האישום המתוקן ת/2, ללא שינוי בהוראות החיקוק.",0,0,0,0,0,0,0,0,0
"לאחר מכן, טענו הצדדים לעונש, ומכאן – גזר דין זה.",0,0,0,0,0,0,0,0,0
"התביעה הגישה, לענין העונש, ראיות כדלקמן:",0,0,0,0,0,0,0,0,0
התביעה הגישה טיעוניה בכתב (ת/5) והשלימה אותן על פה.,0,0,0,0,0,0,0,0,0
התביעה טענה לפגיעה בערכים המוגנים של פגיעה בבריאות הציבור לצד ההגנה על שלום הציבור והגנתו מפני עבירות פליליות ומפני הנזקים החברתיים הישירים והעקיפים הנגרמים כתוצאה מסמים מסוכנים.,0,0,0,0,0,0,0,0,0
"התביעה טענה, כי הנאשם סחר בסמים בצוותא חדא עם אחר, תוך שעשה שתי עסקאות מול סוכן משטרתי סמוי, כאשר הסוכן קבע מפגשים עם האחר, אך למקום הגיע הנאשם עם הסמים, כשהוא נוהג ברכב, והוא זה שקיבל את הכסף מהאחר.",0,0,0,0,0,0,0,0,0
"התביעה טענה, כי התנהלות הנאשם וזמינות הסמים בעבורו מעידות על מעורבות עומק בעולם הסחר בסמים.",0,0,0,0,0,0,0,0,0
"התביעה טענה, כי העסקאות נערכו במקומות ציבוריים בשעות היום, כאשר ישנם עוברים ושבים ברחוב, דבר המעיד על היעדר כל מורא.",0,0,0,0,0,0,0,0,0
"התביעה טענה, כי למרות שהכמויות אינן גדולות, יש להתייחס לפוטנציאל הנזק הנגרם מעבירות סחר בסמים.",0,0,0,0,0,0,0,0,0
התביעה עתרה למתחם ענישה הנע בין 15 ועד 28 חודשי מאסר בפועל.,0,0,0,0,0,0,0,0,0
"התביעה טענה, כי ענינו של ודים מתנהל לפני מותב אחר, שם עתרה התביעה למתחם ענישה הנע בין 22 ועד 28 חודשי מאסר, וענינו קבוע למתן גזר דין.",0,0,0,0,0,0,0,0,0
התביעה עתרה להכריז על הנאשם סוחר סמים ולחלט את הכספים שנתפסו בחזקתו בעת מעצרו.,0,0,0,0,0,0,0,0,0
"התביעה עתרה לפסילת רישיון נהיגה בפועל ועל תנאי, לאור שימוש ברכב לביצוע עבירות סמים.",0,0,0,0,0,0,0,0,0
התביעה עתרה לגזור את עונשו של הנאשם בחלקו הבינוני של המתחם; להפעיל את המאסר המותנה בן 6 חודשים במצטבר לעונש שיוטל; מאסרים מותנים מרתיעים; פסילה בפועל ועל תנאי של רישיון הנהיגה; הפעלת פסילה מותנית בת 12 חודשים במצטבר לכל פסילה שתושת עליו; קנס משמעותי; התחייבות להימנע מעבירה; חילוט הכסף שנתפס על הנאשם.,1,0,0,0,0,0,0,0,0
"ההגנה טענה, כי במקרים חמורים יותר, קובעים ענישה נמוכה יותר מזו שאליה עתרה התביעה.",0,0,0,0,0,0,0,0,0
ההגנה עתרה למתחם ענישה הנע בין 6 ועד 13 חודשי מאסר בפועל.,0,0,0,0,0,0,0,0,0
ההגנה עתרה להפעיל את המאסר המותנה כך שלפחות מחציתו תהיה בחופף.,0,0,0,0,0,0,0,0,0
"ההגנה טענה, כי העונש ההולם הוא 9 חודשי מאסר, ולאחר הפעלת המאסר המותנה – 12 חודשי מאסר.",0,0,0,0,0,0,0,0,0
ההגנה ביקשה להתחשב בנאשם לעניין הקנס ופסילת רישיון הנהיגה.,0,0,0,0,0,0,0,0,0
העבירות שעבר הנאשם חמורות.,0,0,0,0,0,0,0,0,0
"בכך, יצר הנאשם פוטנציאל לפגיעה ממשית בשלום הציבור, במרקם החיים התקין בחברה ובפריון בעבודה, שכן אין צורך להכביר מילים בדבר השפעת שימוש בסמים מסוכנים על תפקודם של צרכני הסם.",0,0,0,0,0,0,0,0,0
הקוקאין הוא אחד הסמים הגורמים להתמכרות החזקה ביותר.,0,0,0,0,0,0,0,0,0
"בעקבות הפסקת השימוש בקוקאין חלים שינויים ברורים בהתנהגות המשתמש כגון תחושת נמנמת, חוסר שקט, חרדה, דיכאון, וירידה בפעילות הגופנית.",0,0,0,0,0,0,0,0,0
"צרכני קוקאין בשלבי גמילה מעידים על כך שההתמכרות לסם השפיעה על התנהגותם במשך מספר שבועות, ואפילו חודשים, לאחר הפסקת השימוש בו.",0,0,0,0,0,0,0,0,0
"במקרים רבים דווחו על התפרצויות של התנהגויות היסטריות ופסיכוטיות או התקפי חרדה, דיכאון ופאניקה.",0,0,0,0,0,0,0,0,0
"הוסף לאמור, הפגיעה הכלכלית במדינה ובציבור בכללותו, היות שמדובר בעסקאות כספיות שכולן אינן מדווחות; לא נגבה מהן מס והן משמשות, בין היתר, למימון פעילות עבריינית או פעילות שלילית אחרת.",0,0,0,0,0,0,0,0,0
"הגם שתיאום העסקאות נעשה מול המעורב הנוסף – ודים, הרי עולה מכתב האישום, כי הנאשם הוא שסיפק את הסמים בכל אחת מהעסקאות והנאשם הוא זה שבסופו של דבר, קיבל את הכסף לידיו.",0,0,0,0,0,0,0,0,0
"כל אלה מביאים למסקנה, כי לנאשם תפקיד משמעותי בחוליה המפיצה את הסמים המסוכנים.",0,0,0,0,0,0,0,0,0
"במסגרת המאבק החברה בהתפשטות נגע הסמים – על מערכת המשפט להוקיע עבירות מסוג זה – תוך הטלת עונשים מחמירים, על אלו הבוחרים לעסוק בסמים.",0,0,0,0,0,0,0,0,0
"לא פעם נפסק, כי כאשר המדובר בעבירות מסוג זה – נדחות הנסיבות האישיות של העברין מפני צרכי השיקום.",0,0,0,0,0,0,0,0,0
"הענישה בעבירות מסוג זה נועדה, קודם לכל, לשרת את מטרת הגמול לעבריין על עיסוק בסם העלול לסכן חיי אדם ולפגוע בבריאות המשתמשים בו; שנית, על העונש להעביר מסר חד-משמעי של הרתעה ביחס לעבריינים פוטנציאליים, ולשמש אות אזהרה אפקטיבי לכל מי שמתכוון לקחת חלק במערכת ההעברות והסחר בסמים, תהא אשר תהא הפונקציה אותה הוא ממלא בשרשרת זו של העברת הסם מיד ליד.",0,0,0,0,0,0,0,0,0
"מזה זמן רב, מדגישים בתי המשפט בפסיקתם את חשיבות הערך הענישתי בעבירות סמים כאחד הכלים החשובים בפעילות לביעורו של נגע הסמים.",0,0,0,0,0,0,0,0,0
"ההחמרה בענישה בגין עבירות סמים משרתת את מטרות הגמול וההרתעה, שהן היעדים העיקריים של הענישה בתחום הסמים.",0,0,0,0,0,0,0,0,0
(ההדגשות אינן במקור).,0,0,0,0,0,0,0,0,0
"להלן, תובא פסיקה במקרים דומים:",0,0,0,0,0,0,0,0,0
"בהקשר זה יש להדגיש, סקירת הענישה הנוהגת ומתחם העונש ההולם – אינם זהים.",0,0,0,0,0,0,0,0,0
"בבואו של בית המשפט לקבוע את מתחם העונש ההולם, עליו לשקול, בין היתר, את מדיניות הענישה הנוהגת, אך שיקול זה – כמובן אינו היחיד.",0,0,0,0,0,0,0,0,0
"בהתאם לסעיף 40ט' לחוק העונשין, תשל""ז – 1977, בבואו של בית המשפט לקבוע מתחם ענישה, רשאי לקחת בחשבון מכלול שיקולים, בין היתר, נסיבות ביצוע העבירה; משך ההתנהגות העבריינית; מידת הפגיעה בערכים המוגנים; וכן, שיקולים נוספים.",0,0,0,0,0,0,0,0,0
"אשר לקביעת הענישה במסגרת המתחם האמור, על בית המשפט לשקול, את עברו של הנאשם; נסיבותיו האישיות והפרוגנוזה של גורמי ההערכה לגביו.",0,0,0,0,0,0,0,0,0
"עוד יקח בית המשפט בחשבון, את נסיבותיו האישיות של הנאשם, כפי שפורטו מפי ההגנה.",0,0,0,0,0,0,0,0,0
"בצד עונש המאסר, יושתו עונשים נוספים בדמות מאסר על תנאי, פסילת רישיון נהיגה בפועל ועל תנאי, קנס משמעותי, וחילוט הכסף שנתפס על הנאשם.",0,0,0,0,0,0,0,0,0
"בכל הנוגע לעיצומים הכספיים, עבירות סמים, בבסיסן, נעברות מתוך מניע של רווח כלכלי, זאת על חשבון שלום הציבור ובריאותו.",0,0,0,0,0,0,0,0,0
"כאמור לעיל, המדובר בעבירות, בעטיין מתגלגלים סכומים גדולים של כספים בלתי מדווחים, המוצאים דרכם למימון פעילות עבריינית מסוגים שונים.",0,0,0,0,0,0,0,0,0
לאחר שבית המשפט שמע טיעוני הצדדים על פה; עיין בראיות לעונש; עיין בפסיקה שהוגשה; שמע דברו האחרון של הנאשם; גוזר על הנאשם את העונשים כדלקמן:,0,0,0,0,0,0,0,0,0
הקנס ישולם ב - 15 תשלומים שווים החל מיום 15.08.24 ובכל 15 לחודש העוקב.,0,0,0,0,0,0,0,0,0
לא יעמוד הנאשם באחד התשלומים במועד – תעמוד היתרה לפירעון מידי;,0,0,0,0,0,0,0,0,0
לא יצהיר הנאשם כאמור – ייאסר למשך 35 יום;,0,0,0,0,0,0,0,0,0
"על הנאשם להפקיד רשיונו, או תצהיר מתאים, במזכירות בית המשפט, עד ליום העסקים הראשון שלאחר שחרורו ממאסר.",0,0,0,0,0,0,0,0,0
"מובהר לנאשם, כי החל ממועד זה – כל עוד לא הופקד הרישיון – יהיה הנאשם פסול מלנהוג, אך הפסילה לא תימנה;",0,0,0,0,0,0,0,0,0
"ניתנה היום, י""ד סיוון תשפ""ד, 20 יוני 2024, במעמד הצדדים.",0,0,0,0,0,0,0,0,0
נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,0,0,0,0,0,0,0,0,0
"בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",0,0,0,0,0,0,0,0,0
"מיד לאחר מכן, ניגש ודים לרכב, מסר את הכסף המזומן לנאשם ונטל ממנו 2 מנות של סם מסוג קוקאין במשקל כולל של 0.28 גרם נטו (להלן: ""הסם"") אותן מסר לסוכן.",0,0,1,0,1,0,1,0,0
"ודים ניגש לרכב ומסר לנאשם את הכסף ונטל ממנו 2 מנות של סם מסוכן מסוג קוקאין עטופות בניילון שקוף במשקל כולל של 0.28 גרם נטו (להלן: ""הסם""), אותן מסר לסוכן.",0,0,1,0,1,0,1,0,0
"התביעה טענה, כי יש לתת את הדעת לסוג הסם, כאשר במקרה דנן, סחר הנאשם בסם מסוכן מסוג קוקאין.",0,0,1,0,1,0,0,0,0
המדובר בשתי עבירות של סחר בסם מסוכן מסוג קוקאין.,0,0,1,0,0,0,0,0,0
"ברשות הנאשם או בשליטתו היה סם מסוכן מסוג קוקאין, זמין, יום אחר יום.",0,0,1,0,0,0,0,0,0
"תוך עריכת ההתאמות הנדרשות אל מול הפסיקה שהובאה לעיל, בהתייחס למספר העסקאות; כמות הסם בכל עסקה; טיב הסם – קוקאין; זמינות הנאשם לספק סם זה; גובה האתנן שהועבר – מוצא בית המשפט, להעמיד את מתחם הענישה כך שינוע בין 14 ועד 28 חודשי מאסר בפועל.",0,0,1,0,0,0,0,0,0
"מיד לאחר מכן, ניגש ודים לרכב, מסר את הכסף המזומן לנאשם ונטל ממנו 2 מנות של סם מסוג קוקאין במשקל כולל של 0.28 גרם נטו (להלן: ""הסם"") אותן מסר לסוכן.",0,0,1,0,1,0,1,0,0
"ודים ניגש לרכב ומסר לנאשם את הכסף ונטל ממנו 2 מנות של סם מסוכן מסוג קוקאין עטופות בניילון שקוף במשקל כולל של 0.28 גרם נטו (להלן: ""הסם""), אותן מסר לסוכן.",0,0,1,0,1,0,1,0,0
"מיד לאחר מכן, ניגש ודים לרכב, מסר את הכסף המזומן לנאשם ונטל ממנו 2 מנות של סם מסוג קוקאין במשקל כולל של 0.28 גרם נטו (להלן: ""הסם"") אותן מסר לסוכן.",0,0,1,0,1,0,1,0,0
"במעשים המתוארים לעיל, סחר ודים בסם מסוכן בצוותא חדא עם הנאשם מבלי שהדבר הותר לו בפקודה או מאת המנהל.",0,0,0,0,1,0,0,0,0
"ודים ניגש לרכב ומסר לנאשם את הכסף ונטל ממנו 2 מנות של סם מסוכן מסוג קוקאין עטופות בניילון שקוף במשקל כולל של 0.28 גרם נטו (להלן: ""הסם""), אותן מסר לסוכן.",0,0,1,0,1,0,1,0,0
"התביעה טענה, כי יש לתת את הדעת לסוג הסם, כאשר במקרה דנן, סחר הנאשם בסם מסוכן מסוג קוקאין.",0,0,1,0,1,0,0,0,0
"ההגנה טענה, כי הנאשם סחר בסמים במשקלים ""מזעריים"", וכי התשלום שהועבר לא היה על הצד הגבוה.",0,0,0,0,1,0,0,0,0
"בין הצדדים נקשר הסדר טיעון, במסגרתו תוקן כתב האישום, והנאשם הודה והורשע בעובדות ובעבירות שבכתב האישום המתוקן ת/1.",0,1,0,0,0,0,0,0,0
