text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CONFESSION_LVL2,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP
"ת: 	אחרי שגיליתי שהוא בבונקר, הוא היה בלי נשק בשלב הזה.",,,,,,,,,,,,,,,,,,
"כשאני חזרתי, הוא חזר אחרי חצי שעה או ארבעים דקות, משהו כזה.",,,,,,,,,,,,,,,,,,
הגיע אלי לחדר עם הנשק שלו בשלב הזה.,,,,,,,,,,,,,,,,,,
היה גם מחסנית בהכנס.,,,,,,,,,,,,,,[],"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,
"הוא נכנס אלי לחדר ודרך עלי את הנשק, עשה לי ככה על המיטה.",,,,,,,,,,,,,,,,,,
הכוונה שאני נשען על המיטה הוא מכוון אלי את הנשק.,,,,,,,,,,,,,,,,,,
אמרתי לו נו מה אתה רוצה לירות בי אחרי האיום הזה?,,,,,,,,,,,,,,,,,,
"בחקירת שאדי מיום 17.7.2016 (ת/187) הוא המשיך באופן עקבי לעמוד על אמרותיו וגסאתו בדבר אופן השתלשלות הדברים וחידד אודות זמנים, כגון זמן העמסת הציוד מהבונקר לתוך הרכב (5-6 דקות), והפריקה מהרכב הצבאי לרכבים האחרים (5 דקות):",,,,,,,,,,,,,,,,,,
"ת: 	כמה דקות, משהו כמו 5 או 6  דקות.",,,,,,,,,,,,,,,,,,
"ת: 	זריז, זריז משהו כמו חמש דקות.",,,,,,,,,,,,,,,,,,
שאדי חזר ואמר כי חש מאויים מאותה שיחת טלפון שעדי הפנה אליו:,,,,,,,,,,,,,,,,,,
זה מי שיש לו קול עבה ככה.,,,,,,,,,,,,,,,,,,
"ת: 	מה שהוא אמר לי שאני לא אפתח את הפה, שאני לא אדבר.",,,,,,,,,,,,,,,,,,
"כעולה מדו""ח תיעוד ת/17, בתאריך 8.5.2016 נלקח מזירת האירוע מספר טביעות אצבע אשר בהמשך נשלחו לבדיקה (ת/20), ובמסגרת מסמך ""זיהוי ט.א."" (ת/21) עולה כי טביעת האצבע נמצאה תואמת לט.א.",,,,,,,,,,,,,,,,,,
טביעות האצבע נלקחו ממספר מוטות תמיכה אשר נמצאו בתוך ארגז תחמושות מעץ וכן מחלקה הפנימי של דלת הזזה בכניסה (ת/17).,,,,,,,,,,,['סמוך לבית'],,,,,,,
בחקירותיו שאדי מסר כי לא קיבל או החזיר תחמושת ולא היה בתוך הבונקר (ת/176 עמ' 5 שו' 119-123) ולכן אין כל סיבה אחרת להמצאות ט.א.,,,,,,,,,,,,,,,[],,,
"נתונים אלו אשר בחלקם בשלב מסויים הנאשם מודה, לאחר שינוי גירסתו, תומכים ומחזקים את מעורבות הנאשם.",,,,,['לא'],,,,,,,,,,,,,
"האיכונים תואמים אף כעולה מעדותו של הנאשם עצמו, אשר לאחר שינויי גרסא רבים לבסוף הודה כי בתאריך 29.4.17 יכול להיות ששהה בסמיכות לבית קמה :",,,,,['לא'],,,,,,,,,,,,,
אני לא זוכר שהייתי במתחם בית קמה ביום 29.4.16.,,,,,,,,,,,,,,,,,,
"בעדות נוספת מיום 15.5.2017 הנאשם נשאל מפורשת ע""י בית המשפט האם ייתכן וכי עבר בבית קמה בתאריך 29.4.2017 והוא משיב:",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ובהמשך הוא נשאל אודות האיכונים שמשבצים אותו במסלול נסיעה צפוני, והוא מנסה להסביר את פשר הנסיעה באופן לא אמין:",,,,,,,,,,,,,,,,,,
"בחקירה עם החוקר אשת שהוא הסביר לי שאני הייתי פעמיים בדרום, בחיים לא הייתי פעמיים באותו בדרום, אז על זה הוויכוח, חקירה אחת היתה עם אשת, כשהוא הסביר לי שהייתי פעמיים בדרום, הסברתי לו ואני אומר בחיים לא הייתי פעמיים בדרום.",,,,,,,,,,,,,,,,,,
99% עד היום אני מתדלק שם.,,,,,,,,,,,,,,,,,,
אני אומרת לך שמה שאתה מסביר שאם זה חשוב וידעת את זה קודם יכולת להגיד את זה קודם?,,,,,,,,,,,,,,,,,,
"אני מציגה לך את הבדיקה שעשו לכרטיס האשראי שלך, ותסתכל ביום 29.4 בשעה 15:06 תדלקת בנעורה סך של 282 ₪, זה לא 13, זה לא 14, ולא 12, אם זכרת וידעת שזו תחנת הדלק המשפחתית וביום שישי מתדלקים שם למה מההתחלה היית צריך לשקר, למה היית צריך להגיד שעה אחרת שבה תדלקת באמת?",,,,,,,,,,,,,,,,,,
"אני לא שיקרתי בכלל, אני זה שאמרתי שתדלקתי שם זה מקום הקבוע שלי, אני אמרת אחד שתיים, כשאני אומר אחד זה יכול להיות שתיים עשרה ויכול להיות שתיים, זה שעות הצהריים.",,,,,,,,,,,,,,,,,,
"את יכולה לבדוק, אמרת שבדקת את זה, אני לא רוצה לטעות, 99% כל התדלוקים שלי זה בתחנה הזו.",,,,,,,,,,,,,,,,,,
"בשעה 13:14 היית בבית קמה, אתה מנסה לחייג בשעה 13:28, לאדם בשם זועבי אחמד, ואתה מכיר אחד כזה בשם זועבי אחמד?",,,,,,,,,,,,,,,,,,
אני מכיר הרבה.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
זו פעם ראשונה שאני נשאל על זה.,,,,,,,,,,,,,,,,,,
לא זוכר.,,,,,,,,,,,,,,,,,,
"אני אומרת לך שמיד אח""כ התחלת לעלות דרך חורבת פורה צמוד לבית קמה, רואים אותך שאתה באותו תאריך עולה חזרה בשעה 13:30 אתה מתחיל לעלות לאזור חורבת פורה, אני אומרת שהתחלת תנועה, אני אומרת שנסעת בכביש 6 בתאריך הזה?",,,,,,,,,,,,,,,,,,
"את רוב השמות שאת אומרת לי כמו חורבת פורה ועוד הרבה שמות, אני פעם ראשונה שומע עליהם בבית משפט.",,,,,,,,,,,,,,,,,,
"על שם בתו של הנאשם רשום רכב מסוג פולקסוואגן לבן, וזהו רכב שהוא גם בשימושו של הנאשם (פר' מיום 8.5.2017 עמ' 313 שו' 13-27) וזהו הרכב החשוד שהוביל את האמל""ח, ועל פי נתוני כביש 6 (ת/105) ניתן לראות כי הרכב עבר במסלול נסיעה החל ממחלף שורק בשעה 13:49, דרך מחלף נשרים, בן שמן, נחשונים, קסם, חורשים, אייל, ניצני עוז ועד למחלף באקה צפון בשעה 14:28.",,,,,,,,,,,,,,,,,,
"אמרותיו של שאדי תואמות מבחינת זמנים לצילומים שנלקחו ממצלמות בבית קמה  (ת/68-ת/70) שבהם ניתן להבחין בכלי רכב נכנסים למתחם התחנה, לרבות רכב מסחרי לבן שהיה של שאדי, וכן הוקלט עדי רוכש בקבוק מים במסגרת ת/71 (כפי שתאר שאדי בעדותו), וכן את הגעתם של רכבים נוספים לרבות רכב ג'טה ורכב BMW כפי שמסר שאדי בעדותו (ת/69-ת/71).",,,,,,,,,,,,,,,"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,
"בהודעתו מיום 17.7.16 (ת/187) אומר שאדי (שו'19) כי עדי הגיע במפגש קודם ברכב פסאט לבן, ובהמשך אומר כי הרכב הגיע אליו לבית קמה ואסף את התחמושת, היה אותו רכב, אותו צבע ומאותו סוג ""אני  חושב שהרכב שהגיע אלי לבית קמה, שאסף את התחמושת, זה היה אותו רכב, כי זה באותו צבע ואותו סוג"" (ת/187 שו' 22-23).",,,,,,,,,,,,,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,
"אינני מוצא מקום לתת משקל לדברים אלה ביחס לסוג רכב, הואיל ומחד הוא אומר שזה אותו רכב שעדי הגיע אליו פעם קודמת, שאז ייתכן ומדובר היה ברכב של הנאשם, פולקסוואגן ג'טה, מנגד הוא איינו מכיר את סוגי הרכבים של חברת פולקסוואגן, וכלל אינו יודע על סוג הרכב פולקסוואגן ג'טה.",,,,,,,,,,,,,,,,,,
"לעניין עדותו של שאדי הועלתה טענה מטעם ב""כ הנאשם בכך שלא בוצע מסדר זיהוי לשאדי לעניין הכרותו על הנאשם, הרי שהדבר מהווה מחדל חקירתי ויש בכך כדי לפגום הן באמינותו של שאדי והן בקשירתו של הנאשם לפרשה.",,,,,,,,,,,,,,,,,,
"13 , אשר נשאל והשיב כי מאחר והנאשם בשלב מסויים בחקירתו הודה כי הוא מכיר את שאדי, נעלם הצורך בקיומו של מסדר זיהוי שהרי עיקרו לבסס היכרות בין אלמונים, ובהינתן היכרות בין הצדדים ההליך מתייתר (פר' מיום 18.4.2017 עמ' 238 שו' 14-22).",,,,,['לא'],,,,,,,,,,,,,
"הנאשם ויתר על חקירה נגדית של שאדי, במסגרתה יכול היה לשאול את שאדי שאלות רבות, והוא נמנע מלעשות כן.",,,,,,,,,,,,,,,,,,
"43 ואיתור אמל""ח במחסן – בעקבות דיווח על פיצוץ במחסן הגיע חבלן אשר זיהה מספר שרידים של רימוני רסס, טילי לאור וטיל מטאדור, וחלק ממספרי הזיהוי מאמתים כי מדובר בחלק מהאמל""ח שנגנב (ר' חו""ד החבלן ת/133-ת/134).",,,,,,,['רימון רסס'],,,,,,,,,,,
"מבירור שנערך המחסן שייך לע.ת. 43, אשר העיד כי מדובר בשטח שכבר אינו בשימוש מספר שנים (פר' 23.3.2017 עמ' 45 שו' 13), והוא העיד כי הוא מכיר את הנאשם וכי עבדו יחדיו בבחירות המועצה (עמ' 46 שו' 13-15), ולעניין המחסן העיד כי מדובר באזור לא מגודר ופרוץ שכל אחד יכול להיכנס אליו (עמ' 51 שו' 13-23).",,,,,,,,,,,,,,,,,,
ת. 43 נחקר במועד אירוע הפיצוץ בדבר מעורבותו בפרשה אולם ניתן להבין כי חקירה זו הסתיימה ללא ממצאים.,,,,,,,,,,,,,,,,,,
"43 במועד 30.4.2016, וטענה כי השיח בין שני הצדדים, אשר יחסיהם תמו לפני כשנה עם תום הבחירות למועצה, הינו תמוה וגם הנאשם עצמו לא הצליח להסביר את ההתקשרות התמוהה ביניהם.",,,,,,,,,,,,,,,,,,
"ב""כ המאשימה העלתה טענה לפיה הנאשם ובנו תכננו מראש את המפגש המשוער בבית קמה, ולשם כך נפגשו במקום מבעוד מועד בתאריך 16.4.2016 בערב.",,,,,,,,,,,,,,,,,,
"הנאשם עצמו לא שלל את האירוע ומציין כי במועד הקפיץ את בנו למקום (פר' 8.5.2017 עמ' 348 שו' 26-32) ובהמשך נשאל אודות המצאותם של רכבים אחרים החשודים במעורבותם בפרשה, והוא מציין כי ככל הנראה מדובר במקרה (עמ' 350 שו' 16-17), הוא נשאר שם כשעתיים מאחר ולא חש טוב (עמ' 135 שו' 25-27).",,,,,,,,,,,,,,,,,,
"המסקנה הברורה העולה מלוח הזמנים של האירוע כולו, הכולל דיוק רב ותיאום בין גורמים שונים לרבות הנאשם, וכן לענין חלקו של הנאשם בהעמסת האמל""ח על הרכב, הינה כי הנאשם היה שותף וחלק מהתכנון והביצוע של ההתפרצות, הגניבה, והחזקת הנשק והובלתו.",,,,,,,,,,,,,,,,,,
"לא ניתן לומר כי הנאשם הגיע באופן מקרי לנקודת המפגש בבית קמה, בזמן שבו בנו עדי והקצין שאדי הגיעו לשם בדיוק באותו זמן עם האמל""ח, המועבר אל רכבו.",,,,,,,,,,,,,,,,,,
"הודאותיו המפורשות של הנאשם במסגרת ת/172 מביאות למסקנה בדבר ביצוע המיוחס לו בכתב האישום, זאת לצד ראיות נוספות כאמור.",,,,,['לא'],,,,,,,,,,,,,
"כאמור, הודאותיו של הנאשם נמסרו בפני חוקר משטרתי, וזאת באופן חופשי ומרצון (כפי שהוכח כמפורט לעיל), כנדרש לפי סעיף 12 לפקודת הראיות.",,,,,['לא'],,,,,,,,,,,,,
"משכך, יש לקבוע כי מתקיימת דרישת התוספת הראייתית של דבר מה נוסף להודאותיו של הנאשם.",,,,,['לא'],,,,,,,,,,,,,
"לאור כל האמור, הוכח בפני, מעל לספק סביר כי הנאשם ביצע את כל המיוחס לו בכתב האישום.",,,,,,,,,,,,,,,,,,
"משכך, דברי הנאשם בחקירתו השניה ביום 2.8.16 (ת/172) קבילים לראיה, גם כנגדו.",,,,,,,,,,,,,,,,,,
"בדברי הנאשם במסגרת חקירה זו יש הודאות מפורשות, לצד אמירות שגם אם אין הודאות בהן, הרי שהן מצביעות על ידיעתו ומעורבותו, הכל כמפורט לעיל.",,,,,['לא'],,,,,,,,,,,,,
"אני מוצא את הודאותיו של הנאשם במסגרת ת/172 ובעיקר את הודאתו המפורשת בכך שהאמל""ח הועבר אל רכבו, בנוכחותו, כראיות המרכזיות למסקנה כי הנאשם ביצע את המיוחס לו בכתב האישום.",,,,,['לא'],,,,,,,,,,,,,
"ההתרשמות הברורה מצפיה בחקירה הינה כי דברי הנאשם נאמרים באופן חפשי ומרצונו שלו, וחלקם אף ביוזמתו שלו.",,,,,,,,,,,,,,,,,,
"זאת ועוד, הודאתו נאמרת תוך שברור כי מודע הוא היטב לאמירתו, למשמעותה ולתוכנה.",,,,,['לא'],,,,,,,,,,,,,
"שורת ראיות נוספות, עצמאיות, אשר לא נסתרו, מבססות את מעורבותו של הנאשם ואת המסקנה כי ביצע את המיוחס לו בכתב האישום.",,,,,,,,,,,,,,,,,,
"כל אלו עולים כדי ""דבר מה נוסף"" הנדרש כתוספת ראייתית להודאתו של הנאשם, ויש לציין כי הם אף עולים על הדרישה הראייתית הנדרשת.",,,,,['לא'],,,,,,,,,,,,,
"מדובר בראיות חיצוניות, אובייקטיביות ועצמאיות.",,,,,,,,,,,,,,,,,,
"זאת ועוד, הנאשם לא נתן כל הסבר לראיות עצמאיות אלו ולמשמעותן, בדבר נוכחותו במקום במועד ובשעה האמורים בכתב האישום.",,,,,,,,,,,,,,,,,,
"שורת ראיות אלו, ובראשן הודאותיו המפורשות של הנאשם, מביאות למסקנה כי הוכח מעל לספק סביר המיוחס לנאשם בכתב האישום.",,,,,['כן'],,,,,,,,,,,,,
"כאמור עדותו של הנאשם היתה עדות לא אמינה, מגמתית, רצופת סתירות ובחלקה כללה טענות נעדרות הגיון.",,,,,,,,,,,,,,,,,,
מסקנתי היא כי אין אמת בעדותו ובגרסתו השוללת ביצוע המעשים.,,,,,['לא'],,,,,,,,,,,,,
"הנאשם קשר קשר לפריצה לבונקר בבסיס הצבאי וגניבת האמל""ח, קיבל לרשותו את האמל""ח המפורט לעיל אשר נגנב, הובילו לצפון, התהליך כולו היה קשור בתמורה שהנאשם מאשר ששולמה לשאדי בשלוש הזדמנויות, אם כי פרטי התמורה אינם ידועים, ובמעשיו גם הסתייע הנאשם ברכב לביצוע פשע.",,,,,,,,,,,,,,,,"['מאחר', 'גנב']",,
"אשר על כן, אני מרשיע את הנאשם בעבירות המיוחסות לו בכתב באישום: קשירת קשר לפשע – עבירה לפי סעיף 499(א)(1) לחוק העונשין, עבירות נשק (החזקת נשק) לפי סעיף 144(א) לחוק העונשין, עבירות נשק (הובלת נשק) לפי סעיף 144(ב) לחוק העונשין, עבירות נשק (עסקה בנשק) לפי סעיף 144(ב2) לחוק העונשין, והסתייעות ברכב לביצוע פשע לפי סעיף 43 לפקודת התעבורה (נוסח חדש).",,,,,,,,,,,,,,,,,,
